"trait","sample_size","rep","rho","p_value","n_intersect"
"openness",100,23,0.990656284760845,0,3
"openness",100,24,0.983537263626251,0,3
"openness",100,25,0.992436040044494,0,3
"openness",100,26,0.992436040044494,0,3
"openness",100,27,0.993325917686318,0,3
"openness",100,28,0.988431590656285,0,3
"openness",100,29,0.993325917686318,0,3
"openness",100,30,0.986651835372636,0,3
"openness",100,31,0.989321468298109,0,3
"openness",100,32,0.993325917686318,0,3
"openness",100,33,0.992880978865406,0,3
"openness",100,34,0.99154616240267,0,3
"openness",100,35,0.986651835372636,0,3
"openness",100,36,0.98754171301446,0,3
"openness",100,37,0.98754171301446,0,3
"openness",100,38,0.991101223581757,0,3
"openness",100,39,0.984872080088988,0,3
"openness",100,40,0.98754171301446,0,3
"openness",100,41,0.983982202447164,0,3
"openness",100,42,0.985761957730812,0,3
"openness",100,43,0.992436040044494,0,3
"openness",100,44,0.992436040044494,0,3
"openness",100,45,0.992436040044494,0,3
"openness",100,46,0.995105672969967,0,3
"openness",100,47,0.9853170189099,0,3
"openness",100,48,0.990656284760845,0,3
"openness",100,49,0.987986651835373,0,3
"openness",100,50,0.995105672969967,0,3
"openness",100,51,0.99377085650723,0,3
"openness",100,52,0.983537263626251,0,3
"openness",100,53,0.98754171301446,0,3
"openness",100,54,0.991991101223582,0,3
"openness",100,55,0.993325917686318,0,3
"openness",100,56,0.987986651835373,0,3
"openness",100,57,0.986651835372636,0,3
"openness",100,58,0.978642936596218,0,3
"openness",100,59,0.99377085650723,0,3
"openness",100,60,0.984872080088988,0,3
"openness",100,61,0.987096774193548,0,3
"openness",100,62,0.988876529477197,0,3
"openness",100,63,0.988431590656285,0,3
"openness",100,64,0.989766407119021,0,3
"openness",100,65,0.988431590656285,0,3
"openness",100,66,0.994660734149055,0,3
"openness",100,67,0.994660734149055,0,3
"openness",100,68,0.990656284760845,0,3
"openness",100,69,0.987096774193548,0,3
"openness",100,70,0.991101223581757,0,3
"openness",100,71,0.99377085650723,0,3
"openness",100,72,0.994215795328142,0,3
"openness",100,73,0.985761957730812,0,3
"openness",100,74,0.995105672969967,0,3
"openness",100,75,0.987096774193548,0,3
"openness",100,76,0.995995550611791,0,3
"openness",100,77,0.990211345939933,0,3
"openness",100,78,0.99377085650723,0,3
"openness",100,79,0.995105672969967,0,3
"openness",100,80,0.990211345939933,0,3
"openness",100,81,0.993325917686318,0,3
"openness",100,82,0.992436040044494,0,3
"openness",100,83,0.989321468298109,0,3
"openness",100,84,0.993325917686318,0,3
"openness",100,85,0.99154616240267,0,3
"openness",100,86,0.984427141268076,0,3
"openness",100,87,0.983982202447164,0,3
"openness",100,88,0.994215795328142,0,3
"openness",100,89,0.995105672969967,0,3
"openness",100,90,0.995995550611791,0,3
"openness",100,91,0.98754171301446,0,3
"openness",100,92,0.989321468298109,0,3
"openness",100,93,0.993325917686318,0,3
"openness",100,94,0.99154616240267,0,3
"openness",100,95,0.989766407119021,0,3
"openness",100,96,0.990211345939933,0,3
"openness",100,97,0.996440489432703,0,3
"openness",100,98,0.98754171301446,0,3
"openness",100,99,0.986651835372636,0,3
"openness",100,100,0.990656284760845,0,3
"openness",100,101,0.989321468298109,0,3
"openness",100,102,0.99154616240267,0,3
"openness",100,103,0.990656284760845,0,3
"openness",100,104,0.994215795328142,0,3
"openness",100,105,0.991101223581757,0,3
"openness",100,106,0.994660734149055,0,3
"openness",100,107,0.991101223581757,0,3
"openness",100,108,0.985761957730812,0,3
"openness",100,109,0.989766407119021,0,3
"openness",100,110,0.988876529477197,0,3
"openness",100,111,0.993325917686318,0,3
"openness",100,112,0.984872080088988,0,3
"openness",100,113,0.985761957730812,0,3
"openness",100,114,0.989766407119021,0,3
"openness",100,115,0.991991101223582,0,3
"openness",100,116,0.989321468298109,0,3
"openness",100,117,0.990211345939933,0,3
"openness",100,118,0.989766407119021,0,3
"openness",100,119,0.996440489432703,0,3
"openness",100,120,0.989766407119021,0,3
"openness",100,121,0.98754171301446,0,3
"openness",100,122,0.989766407119021,0,3
"openness",100,123,0.99377085650723,0,3
"openness",100,124,0.994660734149055,0,3
"openness",100,125,0.989321468298109,0,3
"openness",100,126,0.990211345939933,0,3
"openness",100,127,0.990656284760845,0,3
"openness",100,128,0.994660734149055,0,3
"openness",100,129,0.991991101223582,0,3
"openness",100,130,0.99154616240267,0,3
"openness",100,131,0.994660734149055,0,3
"openness",100,132,0.994215795328142,0,3
"openness",100,133,0.99154616240267,0,3
"openness",100,134,0.990656284760845,0,3
"openness",100,135,0.986651835372636,0,3
"openness",100,136,0.988876529477197,0,3
"openness",100,137,0.990656284760845,0,3
"openness",100,138,0.986651835372636,0,3
"openness",100,139,0.994660734149055,0,3
"openness",100,140,0.995550611790879,0,3
"openness",100,141,0.989766407119021,0,3
"openness",100,142,0.991101223581757,0,3
"openness",100,143,0.9853170189099,0,3
"openness",100,144,0.987096774193548,0,3
"openness",100,145,0.992436040044494,0,3
"openness",100,146,0.992436040044494,0,3
"openness",100,147,0.978642936596218,0,3
"openness",100,148,0.983982202447164,0,3
"openness",100,149,0.993325917686318,0,3
"openness",100,150,0.986651835372636,0,3
"openness",100,151,0.99377085650723,0,3
"openness",100,152,0.993325917686318,0,3
"openness",100,153,0.988876529477197,0,3
"openness",100,154,0.987096774193548,0,3
"openness",100,155,0.988431590656285,0,3
"openness",100,156,0.992880978865406,0,3
"openness",100,157,0.991991101223582,0,3
"openness",100,158,0.985761957730812,0,3
"openness",100,159,0.99154616240267,0,3
"openness",100,160,0.983092324805339,0,3
"openness",100,161,0.990211345939933,0,3
"openness",100,162,0.983982202447164,0,3
"openness",100,163,0.991991101223582,0,3
"openness",100,164,0.986651835372636,0,3
"openness",100,165,0.990211345939933,0,3
"openness",100,166,0.988431590656285,0,3
"openness",100,167,0.99154616240267,0,3
"openness",100,168,0.988876529477197,0,3
"openness",100,169,0.986206896551724,0,3
"openness",100,170,0.99377085650723,0,3
"openness",100,171,0.988876529477197,0,3
"openness",100,172,0.995105672969967,0,3
"openness",100,173,0.994215795328142,0,3
"openness",100,174,0.98754171301446,0,3
"openness",100,175,0.987986651835373,0,3
"openness",100,176,0.975528364849833,0,3
"openness",100,177,0.986206896551724,0,3
"openness",100,178,0.987986651835373,0,3
"openness",100,179,0.994215795328142,0,3
"openness",100,180,0.986206896551724,0,3
"openness",100,181,0.987986651835373,0,3
"openness",100,182,0.986206896551724,0,3
"openness",100,183,0.991101223581757,0,3
"openness",100,184,0.995995550611791,0,3
"openness",100,185,0.990656284760845,0,3
"openness",100,186,0.996440489432703,0,3
"openness",100,187,0.988431590656285,0,3
"openness",100,188,0.988876529477197,0,3
"openness",100,189,0.988431590656285,0,3
"openness",100,190,0.991991101223582,0,3
"openness",100,191,0.990211345939933,0,3
"openness",100,192,0.992436040044494,0,3
"openness",100,193,0.989321468298109,0,3
"openness",100,194,0.994660734149055,0,3
"openness",100,195,0.994215795328142,0,3
"openness",100,196,0.996885428253615,0,3
"openness",100,197,0.990211345939933,0,3
"openness",100,198,0.984872080088988,0,3
"openness",100,199,0.986206896551724,0,3
"openness",100,200,0.987096774193548,0,3
"openness",100,201,0.991101223581757,0,3
"openness",100,202,0.988431590656285,0,3
"openness",100,203,0.994660734149055,0,3
"openness",100,204,0.985761957730812,0,3
"openness",100,205,0.992436040044494,0,3
"openness",100,206,0.98754171301446,0,3
"openness",100,207,0.988876529477197,0,3
"openness",100,208,0.991991101223582,0,3
"openness",100,209,0.982647385984427,0,3
"openness",100,210,0.991101223581757,0,3
"openness",100,211,0.986651835372636,0,3
"openness",100,212,0.991101223581757,0,3
"openness",100,213,0.986651835372636,0,3
"openness",100,214,0.987986651835373,0,3
"openness",100,215,0.990656284760845,0,3
"openness",100,216,0.987986651835373,0,3
"openness",100,217,0.995995550611791,0,3
"openness",100,218,0.978642936596218,0,3
"openness",100,219,0.986651835372636,0,3
"openness",100,220,0.988431590656285,0,3
"openness",100,221,0.983982202447164,0,3
"openness",100,222,0.99154616240267,0,3
"openness",100,223,0.983092324805339,0,3
"openness",100,224,0.990656284760845,0,3
"openness",100,225,0.985761957730812,0,3
"openness",100,226,0.990211345939933,0,3
"openness",100,227,0.995550611790879,0,3
"openness",100,228,0.989766407119021,0,3
"openness",100,229,0.995105672969967,0,3
"openness",100,230,0.99154616240267,0,3
"openness",100,231,0.989766407119021,0,3
"openness",100,232,0.991991101223582,0,3
"openness",100,233,0.987096774193548,0,3
"openness",100,234,0.990656284760845,0,3
"openness",100,235,0.991991101223582,0,3
"openness",100,236,0.988431590656285,0,3
"openness",100,237,0.987096774193548,0,3
"openness",100,238,0.988876529477197,0,3
"openness",100,239,0.975528364849833,0,3
"openness",100,240,0.98754171301446,0,3
"openness",100,241,0.988431590656285,0,3
"openness",100,242,0.996885428253615,0,3
"openness",100,243,0.989321468298109,0,3
"openness",100,244,0.994660734149055,0,3
"openness",100,245,0.992436040044494,0,3
"openness",100,246,0.990656284760845,0,3
"openness",100,247,0.989766407119021,0,3
"openness",100,248,0.989766407119021,0,3
"openness",100,249,0.993325917686318,0,3
"openness",100,250,0.991991101223582,0,3
"openness",100,251,0.992880978865406,0,3
"openness",100,252,0.991101223581757,0,3
"openness",100,253,0.991101223581757,0,3
"openness",100,254,0.993325917686318,0,3
"openness",100,255,0.991101223581757,0,3
"openness",100,256,0.987096774193548,0,3
"openness",100,257,0.990656284760845,0,3
"openness",100,258,0.994215795328142,0,3
"openness",100,259,0.992880978865406,0,3
"openness",100,260,0.985761957730812,0,3
"openness",100,261,0.988431590656285,0,3
"openness",100,262,0.985761957730812,0,3
"openness",100,263,0.993325917686318,0,3
"openness",100,264,0.992880978865406,0,3
"openness",100,265,0.980422691879866,0,3
"openness",100,266,0.98754171301446,0,3
"openness",100,267,0.986651835372636,0,3
"openness",100,268,0.984872080088988,0,3
"openness",100,269,0.988876529477197,0,3
"openness",100,270,0.991991101223582,0,3
"openness",100,271,0.989321468298109,0,3
"openness",100,272,0.990211345939933,0,3
"openness",100,273,0.986651835372636,0,3
"openness",100,274,0.989321468298109,0,3
"openness",100,275,0.983982202447164,0,3
"openness",100,276,0.990211345939933,0,3
"openness",100,277,0.989766407119021,0,3
"openness",100,278,0.992880978865406,0,3
"openness",100,279,0.983982202447164,0,3
"openness",100,280,0.992880978865406,0,3
"openness",100,281,0.988876529477197,0,3
"openness",100,282,0.988876529477197,0,3
"openness",100,283,0.98754171301446,0,3
"openness",100,284,0.985761957730812,0,3
"openness",100,285,0.985761957730812,0,3
"openness",100,286,0.988876529477197,0,3
"openness",100,287,0.987986651835373,0,3
"openness",100,288,0.989766407119021,0,3
"openness",100,289,0.986206896551724,0,3
"openness",100,290,0.986651835372636,0,3
"openness",100,291,0.990656284760845,0,3
"openness",100,292,0.991101223581757,0,3
"openness",100,293,0.992880978865406,0,3
"openness",100,294,0.981312569521691,0,3
"openness",100,295,0.993325917686318,0,3
"openness",100,296,0.989321468298109,0,3
"openness",100,297,0.992436040044494,0,3
"openness",100,298,0.989766407119021,0,3
"openness",100,299,0.995550611790879,0,3
"openness",100,300,0.988431590656285,0,3
"openness",100,301,0.990211345939933,0,3
"openness",100,302,0.994660734149055,0,3
"openness",100,303,0.992880978865406,0,3
"openness",100,304,0.991991101223582,0,3
"openness",100,305,0.987096774193548,0,3
"openness",100,306,0.993325917686318,0,3
"openness",100,307,0.990211345939933,0,3
"openness",100,308,0.994215795328142,0,3
"openness",100,309,0.991991101223582,0,3
"openness",100,310,0.989766407119021,0,3
"openness",100,311,0.989321468298109,0,3
"openness",100,312,0.994215795328142,0,3
"openness",100,313,0.987096774193548,0,3
"openness",100,314,0.988431590656285,0,3
"openness",100,315,0.987096774193548,0,3
"openness",100,316,0.989766407119021,0,3
"openness",100,317,0.992880978865406,0,3
"openness",100,318,0.996885428253615,0,3
"openness",100,319,0.987986651835373,0,3
"openness",100,320,0.990211345939933,0,3
"openness",100,321,0.995550611790879,0,3
"openness",100,322,0.990211345939933,0,3
"openness",100,323,0.99377085650723,0,3
"openness",100,324,0.991101223581757,0,3
"openness",100,325,0.992436040044494,0,3
"openness",100,326,0.989766407119021,0,3
"openness",100,327,0.992436040044494,0,3
"openness",100,328,0.995995550611791,0,3
"openness",100,329,0.991991101223582,0,3
"openness",100,330,0.988431590656285,0,3
"openness",100,331,0.988431590656285,0,3
"openness",100,332,0.993325917686318,0,3
"openness",100,333,0.989321468298109,0,3
"openness",100,334,0.980867630700779,0,3
"openness",100,335,0.989766407119021,0,3
"openness",100,336,0.988431590656285,0,3
"openness",100,337,0.991991101223582,0,3
"openness",100,338,0.996440489432703,0,3
"openness",100,339,0.992436040044494,0,3
"openness",100,340,0.987096774193548,0,3
"openness",100,341,0.992436040044494,0,3
"openness",100,342,0.986651835372636,0,3
"openness",100,343,0.992880978865406,0,3
"openness",100,344,0.993325917686318,0,3
"openness",100,345,0.989766407119021,0,3
"openness",100,346,0.992880978865406,0,3
"openness",100,347,0.986206896551724,0,3
"openness",100,348,0.993325917686318,0,3
"openness",100,349,0.995105672969967,0,3
"openness",100,350,0.99154616240267,0,3
"openness",100,351,0.990656284760845,0,3
"openness",100,352,0.9853170189099,0,3
"openness",100,353,0.992436040044494,0,3
"openness",100,354,0.996885428253615,0,3
"openness",100,355,0.986206896551724,0,3
"openness",100,356,0.995550611790879,0,3
"openness",100,357,0.992880978865406,0,3
"openness",100,358,0.989766407119021,0,3
"openness",100,359,0.989321468298109,0,3
"openness",100,360,0.991101223581757,0,3
"openness",100,361,0.991991101223582,0,3
"openness",100,362,0.988876529477197,0,3
"openness",100,363,0.994660734149055,0,3
"openness",100,364,0.995550611790879,0,3
"openness",100,365,0.983537263626251,0,3
"openness",100,366,0.983982202447164,0,3
"openness",100,367,0.985761957730812,0,3
"openness",100,368,0.97908787541713,0,3
"openness",100,369,0.987986651835373,0,3
"openness",100,370,0.990656284760845,0,3
"openness",100,371,0.991101223581757,0,3
"openness",100,372,0.98754171301446,0,3
"openness",100,373,0.985761957730812,0,3
"openness",100,374,0.983982202447164,0,3
"openness",100,375,0.989321468298109,0,3
"openness",100,376,0.989766407119021,0,3
"openness",100,377,0.991991101223582,0,3
"openness",100,378,0.990656284760845,0,3
"openness",100,379,0.991991101223582,0,3
"openness",100,380,0.988431590656285,0,3
"openness",100,381,0.99154616240267,0,3
"openness",100,382,0.995550611790879,0,3
"openness",100,383,0.98754171301446,0,3
"openness",100,384,0.99377085650723,0,3
"openness",100,385,0.986651835372636,0,3
"openness",100,386,0.994215795328142,0,3
"openness",100,387,0.991991101223582,0,3
"openness",100,388,0.996885428253615,0,3
"openness",100,389,0.989766407119021,0,3
"openness",100,390,0.98754171301446,0,3
"openness",100,391,0.988431590656285,0,3
"openness",100,392,0.991991101223582,0,3
"openness",100,393,0.988431590656285,0,3
"openness",100,394,0.990211345939933,0,3
"openness",100,395,0.984872080088988,0,3
"openness",100,396,0.993325917686318,0,3
"openness",100,397,0.987096774193548,0,3
"openness",100,398,0.988431590656285,0,3
"openness",100,399,0.99154616240267,0,3
"openness",100,400,0.983537263626251,0,3
"openness",100,401,0.990211345939933,0,3
"openness",100,402,0.99154616240267,0,3
"openness",100,403,0.98754171301446,0,3
"openness",100,404,0.99377085650723,0,3
"openness",100,405,0.992436040044494,0,3
"openness",100,406,0.989321468298109,0,3
"openness",100,407,0.996885428253615,0,3
"openness",100,408,0.989321468298109,0,3
"openness",100,409,0.98754171301446,0,3
"openness",100,410,0.994215795328142,0,3
"openness",100,411,0.983537263626251,0,3
"openness",100,412,0.991991101223582,0,3
"openness",100,413,0.99154616240267,0,3
"openness",100,414,0.984872080088988,0,3
"openness",100,415,0.994215795328142,0,3
"openness",100,416,0.98754171301446,0,3
"openness",100,417,0.995995550611791,0,3
"openness",100,418,0.99154616240267,0,3
"openness",100,419,0.993325917686318,0,3
"openness",100,420,0.984872080088988,0,3
"openness",100,421,0.990211345939933,0,3
"openness",100,422,0.986651835372636,0,3
"openness",100,423,0.987096774193548,0,3
"openness",100,424,0.991991101223582,0,3
"openness",100,425,0.994215795328142,0,3
"openness",100,426,0.990211345939933,0,3
"openness",100,427,0.993325917686318,0,3
"openness",100,428,0.992880978865406,0,3
"openness",100,429,0.987096774193548,0,3
"openness",100,430,0.994660734149055,0,3
"openness",100,431,0.991991101223582,0,3
"openness",100,432,0.994660734149055,0,3
"openness",100,433,0.987986651835373,0,3
"openness",100,434,0.995550611790879,0,3
"openness",100,435,0.991991101223582,0,3
"openness",100,436,0.99377085650723,0,3
"openness",100,437,0.994660734149055,0,3
"openness",100,438,0.990211345939933,0,3
"openness",100,439,0.992880978865406,0,3
"openness",100,440,0.989766407119021,0,3
"openness",100,441,0.99154616240267,0,3
"openness",100,442,0.989766407119021,0,3
"openness",100,443,0.984427141268076,0,3
"openness",100,444,0.99377085650723,0,3
"openness",100,445,0.990656284760845,0,3
"openness",100,446,0.990211345939933,0,3
"openness",100,447,0.991101223581757,0,3
"openness",100,448,0.990656284760845,0,3
"openness",100,449,0.990211345939933,0,3
"openness",100,450,0.989766407119021,0,3
"openness",100,451,0.992880978865406,0,3
"openness",100,452,0.986206896551724,0,3
"openness",100,453,0.99154616240267,0,3
"openness",100,454,0.985761957730812,0,3
"openness",100,455,0.993325917686318,0,3
"openness",100,456,0.987986651835373,0,3
"openness",100,457,0.991991101223582,0,3
"openness",100,458,0.987096774193548,0,3
"openness",100,459,0.991991101223582,0,3
"openness",100,460,0.982647385984427,0,3
"openness",100,461,0.994215795328142,0,3
"openness",100,462,0.990656284760845,0,3
"openness",100,463,0.990656284760845,0,3
"openness",100,464,0.992436040044494,0,3
"openness",100,465,0.984872080088988,0,3
"openness",100,466,0.989766407119021,0,3
"openness",100,467,0.989321468298109,0,3
"openness",100,468,0.983092324805339,0,3
"openness",100,469,0.995105672969967,0,3
"openness",100,470,0.983982202447164,0,3
"openness",100,471,0.993325917686318,0,3
"openness",100,472,0.987986651835373,0,3
"openness",100,473,0.988431590656285,0,3
"openness",100,474,0.993325917686318,0,3
"openness",100,475,0.994660734149055,0,3
"openness",100,476,0.983982202447164,0,3
"openness",100,477,0.984427141268076,0,3
"openness",100,478,0.991101223581757,0,3
"openness",100,479,0.983537263626251,0,3
"openness",100,480,0.99154616240267,0,3
"openness",100,481,0.992880978865406,0,3
"openness",100,482,0.979532814238042,0,3
"openness",100,483,0.99377085650723,0,3
"openness",100,484,0.992880978865406,0,3
"openness",100,485,0.991101223581757,0,3
"openness",100,486,0.99377085650723,0,3
"openness",100,487,0.991101223581757,0,3
"openness",100,488,0.988876529477197,0,3
"openness",100,489,0.991101223581757,0,3
"openness",100,490,0.981757508342603,0,3
"openness",100,491,0.993325917686318,0,3
"openness",100,492,0.991991101223582,0,3
"openness",100,493,0.984872080088988,0,3
"openness",100,494,0.990211345939933,0,3
"openness",100,495,0.989321468298109,0,3
"openness",100,496,0.993325917686318,0,3
"openness",100,497,0.988431590656285,0,3
"openness",100,498,0.989766407119021,0,3
"openness",100,499,0.990656284760845,0,3
"openness",100,500,0.991101223581757,0,3
"weight",5,1,0.921245828698554,1.15150441540436e-07,3
"weight",5,2,0.926585094549499,8.51248189251881e-08,3
"weight",5,3,0.974638487208009,0,3
"weight",5,4,0.934593993325918,4.50970368377092e-08,3
"weight",5,5,0.963070077864294,0,3
"weight",5,6,0.93503893214683,4.30481114092328e-08,3
"weight",5,7,0.866518353726363,5.53776779721165e-07,3
"weight",5,8,0.931924360400445,5.77750868400127e-08,3
"weight",5,9,0.96440489432703,0,3
"weight",5,10,0.947052280311457,0,3
"weight",5,11,0.926585094549499,8.51248189251881e-08,3
"weight",5,12,0.963070077864294,0,3
"weight",5,13,0.935483870967742,4.10174139183829e-08,3
"weight",5,14,0.931924360400445,5.77750868400127e-08,3
"weight",5,15,0.942602892102336,1.09742087755759e-08,3
"weight",5,16,0.92035595105673,1.20414830374609e-07,3
"weight",5,17,0.927030033370411,8.27436086836283e-08,3
"weight",5,18,0.971968854282536,0,3
"weight",5,19,0.92258064516129,1.07393004379415e-07,3
"weight",5,20,0.966184649610679,0,3
"weight",5,21,0.940823136818687,1.80574054446499e-08,3
"weight",5,22,0.927919911012236,7.80369659487571e-08,3
"weight",5,23,0.975083426028921,0,3
"weight",5,24,0.948387096774194,0,3
"weight",5,25,0.943047830923248,9.24728267624738e-09,3
"weight",5,26,0.939043381535039,2.54237614818733e-08,3
"weight",5,27,0.963959955506118,0,3
"weight",5,28,0.97285873192436,0,3
"weight",5,29,0.963515016685206,0,3
"weight",5,30,0.916796440489433,1.42211256485717e-07,3
"weight",5,31,0.927919911012236,7.80369659487571e-08,3
"weight",5,32,0.929254727474972,7.11163047008642e-08,3
"weight",5,33,0.929699666295884,6.88465165519799e-08,3
"weight",5,34,0.945272525027809,8.73241696367794e-10,3
"weight",5,35,0.918131256952169,1.3389946500103e-07,3
"weight",5,36,0.959510567296997,0,3
"weight",5,37,0.86384872080089,5.78927868056793e-07,3
"weight",5,38,0.942157953281424,1.27186328677839e-08,3
"weight",5,39,0.955506117908787,0,3
"weight",5,40,0.939933259176863,2.17049983048954e-08,3
"weight",5,41,0.935928809788654,3.90049108935398e-08,3
"weight",5,42,0.94349276974416,7.53780182162756e-09,3
"weight",5,43,0.92880978865406,7.34046332204493e-08,3
"weight",5,44,0.925695216907675,8.9943048677773e-08,3
"weight",5,45,0.940378197997775,1.98723286912319e-08,3
"weight",5,46,0.918131256952169,1.3389946500103e-07,3
"weight",5,47,0.906117908787542,2.1453667153371e-07,3
"weight",5,48,0.939933259176863,2.17049983048954e-08,3
"weight",5,49,0.951946607341491,0,3
"weight",5,50,0.946607341490545,0,3
"weight",5,51,0.924360400444939,9.73099630599613e-08,3
"weight",5,52,0.948387096774194,0,3
"weight",5,53,0.940378197997775,1.98723286912319e-08,3
"weight",5,54,0.944382647385984,4.1709599372301e-09,3
"weight",5,55,0.963070077864294,0,3
"weight",5,56,0.921690767519466,1.12546062563438e-07,3
"weight",5,57,0.942602892102336,1.09742087755759e-08,3
"weight",5,58,0.92880978865406,7.34046332204493e-08,3
"weight",5,59,0.955061179087875,0,3
"weight",5,60,0.953281423804227,0,3
"weight",5,61,0.924805339265851,9.48357141935817e-08,3
"weight",5,62,0.911012235817575,1.80119668217741e-07,3
"weight",5,63,0.936818687430478,3.50343480424324e-08,3
"weight",5,64,0.920800889877642,1.17773369325433e-07,3
"weight",5,65,0.909232480533927,1.9239142710059e-07,3
"weight",5,66,0.93726362625139,3.30762150096034e-08,3
"weight",5,67,0.935928809788654,3.90049108935398e-08,3
"weight",5,68,0.955061179087875,0,3
"weight",5,69,0.963515016685206,0,3
"weight",5,70,0.914571746384872,1.56429975679847e-07,3
"weight",5,71,0.956395995550612,0,3
"weight",5,72,0.927474972191324,8.03809936521255e-08,3
"weight",5,73,0.962180200222469,0,3
"weight",5,74,0.934149054505006,4.71642223929874e-08,3
"weight",5,75,0.895884315906563,2.92971885437537e-07,3
"weight",5,76,0.946162402669633,0,3
"weight",5,77,0.841156840934371,7.92214076747306e-07,3
"weight",5,78,0.901223581757508,2.5100189607345e-07,3
"weight",5,79,0.929699666295884,6.88465165519799e-08,3
"weight",5,80,0.93503893214683,4.30481114092328e-08,3
"weight",5,81,0.970189098998888,0,3
"weight",5,82,0.952836484983315,0,3
"weight",5,83,0.945272525027809,8.73241696367794e-10,3
"weight",5,84,0.948832035595106,0,3
"weight",5,85,0.971078976640712,0,3
"weight",5,86,0.924805339265851,9.48357141935817e-08,3
"weight",5,87,0.907007786429366,2.08123553554029e-07,3
"weight",5,88,0.951946607341491,0,3
"weight",5,89,0.932814238042269,5.34756421277101e-08,3
"weight",5,90,0.946607341490545,0,3
"weight",5,91,0.934149054505006,4.71642223929874e-08,3
"weight",5,92,0.942157953281424,1.27186328677839e-08,3
"weight",5,93,0.890100111234705,3.40787605173413e-07,3
"weight",5,94,0.882536151279199,4.06484860909926e-07,3
"weight",5,95,0.938153503893215,2.92140535661818e-08,3
"weight",5,96,0.90789766407119,2.01778861443208e-07,3
"weight",5,97,0.947052280311457,0,3
"weight",5,98,0.915906562847608,1.4784405879875e-07,3
"weight",5,99,0.945717463848721,0,3
"weight",5,100,0.857174638487208,6.41995150249852e-07,3
"weight",5,101,0.92880978865406,7.34046332204493e-08,3
"weight",5,102,0.928364849833148,7.57115161327855e-08,3
"weight",5,103,0.897219132369299,2.8227505706396e-07,3
"weight",5,104,0.90789766407119,2.01778861443208e-07,3
"weight",5,105,0.904338153503893,2.27565614267246e-07,3
"weight",5,106,0.917686318131257,1.36651698435725e-07,3
"weight",5,107,0.90567296996663,2.17768693310597e-07,3
"weight",5,108,0.916351501668521,1.45018518854939e-07,3
"weight",5,109,0.927030033370411,8.27436086836283e-08,3
"weight",5,110,0.895884315906563,2.92971885437537e-07,3
"weight",5,111,0.951946607341491,0,3
"weight",5,112,0.959065628476085,0,3
"weight",5,113,0.935928809788654,3.90049108935398e-08,3
"weight",5,114,0.931924360400445,5.77750868400127e-08,3
"weight",5,115,0.967519466073415,0,3
"weight",5,116,0.837597330367075,8.25254536861829e-07,3
"weight",5,117,0.947497219132369,0,3
"weight",5,118,0.933259176863181,5.13534961292701e-08,3
"weight",5,119,0.917686318131257,1.36651698435725e-07,3
"weight",5,120,0.944827586206896,2.51348854290962e-09,3
"weight",5,121,0.967074527252503,0,3
"weight",5,122,0.960400444938821,0,3
"weight",5,123,0.904783092324805,2.24283250265377e-07,3
"weight",5,124,0.953281423804227,0,3
"weight",5,125,0.96440489432703,0,3
"weight",5,126,0.9706340378198,0,3
"weight",5,127,0.933259176863181,5.13534961292701e-08,3
"weight",5,128,0.93503893214683,4.30481114092328e-08,3
"weight",5,129,0.954171301446051,0,3
"weight",5,130,0.926140155728587,8.75246306841706e-08,3
"weight",5,131,0.913236929922136,1.6517898317487e-07,3
"weight",5,132,0.903893214682981,2.30864584324435e-07,3
"weight",5,133,0.935928809788654,3.90049108935398e-08,3
"weight",5,134,0.959065628476085,0,3
"weight",5,135,0.935928809788654,3.90049108935398e-08,3
"weight",5,136,0.946162402669633,0,3
"weight",5,137,0.955061179087875,0,3
"weight",5,138,0.936818687430478,3.50343480424324e-08,3
"weight",5,139,0.930144605116797,6.65952532566074e-08,3
"weight",5,140,0.923915461624027,9.98028208187509e-08,3
"weight",5,141,0.933259176863181,5.13534961292701e-08,3
"weight",5,142,0.94972191323693,0,3
"weight",5,143,0.91412680756396,1.59328247864704e-07,3
"weight",5,144,0.952836484983315,0,3
"weight",5,145,0.931034482758621,6.21482317786474e-08,3
"weight",5,146,0.950166852057842,0,3
"weight",5,147,0.955061179087875,0,3
"weight",5,148,0.975528364849833,0,3
"weight",5,149,0.973303670745272,0,3
"weight",5,150,0.921690767519466,1.12546062563438e-07,3
"weight",5,151,0.953726362625139,0,3
"weight",5,152,0.93726362625139,3.30762150096034e-08,3
"weight",5,153,0.911902113459399,1.74089849740363e-07,3
"weight",5,154,0.921245828698554,1.15150441540436e-07,3
"weight",5,155,0.939933259176863,2.17049983048954e-08,3
"weight",5,156,0.953281423804227,0,3
"weight",5,157,0.954616240266963,0,3
"weight",5,158,0.960400444938821,0,3
"weight",5,159,0.960400444938821,0,3
"weight",5,160,0.975973303670745,0,3
"weight",5,161,0.926140155728587,8.75246306841706e-08,3
"weight",5,162,0.908342602892102,1.98632364165294e-07,3
"weight",5,163,0.926140155728587,8.75246306841706e-08,3
"weight",5,164,0.954171301446051,0,3
"weight",5,165,0.923025583982202,1.04844347473206e-07,3
"weight",5,166,0.936373748609566,3.70105675971828e-08,3
"weight",5,167,0.969744160177976,0,3
"weight",5,168,0.959510567296997,0,3
"weight",5,169,0.94972191323693,0,3
"weight",5,170,0.927030033370411,8.27436086836283e-08,3
"weight",5,171,0.963070077864294,0,3
