"trait","sample_size","rep","f_val"
"weight",65,3,20.4036075775523
"weight",65,4,18.8288982388818
"weight",65,5,19.3769312298593
"weight",65,6,21.5725578088338
"weight",65,7,22.2585948015277
"weight",65,8,18.358921398596
"weight",65,9,19.3563127079974
"weight",65,10,19.3637597998413
"weight",65,11,16.3894818279206
"weight",65,12,21.8686599692932
"weight",65,13,18.726250489045
"weight",65,14,20.6465785082488
"weight",65,15,16.2337147560306
"weight",65,16,22.3952893768833
"weight",65,17,19.6929731198493
"weight",65,18,19.4279501938263
"weight",65,19,21.2341987259737
"weight",65,20,25.5604020552227
"weight",65,21,19.812352327894
"weight",65,22,22.8040728141023
"weight",65,23,18.7692549210486
"weight",65,24,22.5586270716072
"weight",65,25,20.4857494248489
"weight",65,26,19.2310339140716
"weight",65,27,20.4879846522643
"weight",65,28,17.2378309692192
"weight",65,29,21.2756716844067
"weight",65,30,17.7880115804559
"weight",65,31,20.2194518323363
"weight",65,32,18.5270553580244
"weight",65,33,24.3498807383143
"weight",65,34,19.5392982292627
"weight",65,35,19.7279661908807
"weight",65,36,21.5980804052082
"weight",65,37,20.399952372649
"weight",65,38,21.1555746548373
"weight",65,39,18.617530263282
"weight",65,40,21.0779988596908
"weight",65,41,20.7252460396812
"weight",65,42,20.8203997268289
"weight",65,43,20.4447154696934
"weight",65,44,22.8404224934279
"weight",65,45,21.7203149851741
"weight",65,46,22.5063086873287
"weight",65,47,19.2016012070539
"weight",65,48,18.4796748290764
"weight",65,49,24.0313481260928
"weight",65,50,21.654114338999
"weight",65,51,21.6544265506308
"weight",65,52,16.6097397604379
"weight",65,53,18.9230058568913
"weight",65,54,20.8483430305542
"weight",65,55,17.6375728095178
"weight",65,56,17.9175188898548
"weight",65,57,19.153681919746
"weight",65,58,20.0084130229626
"weight",65,59,19.9418841511272
"weight",65,60,23.4934561825339
"weight",65,61,19.059882902256
"weight",65,62,18.9651463159827
"weight",65,63,22.8864099995975
"weight",65,64,18.2967666985645
"weight",65,65,20.9808911976618
"weight",65,66,18.2311056928704
"weight",65,67,24.4312059406928
"weight",65,68,20.1299128388093
"weight",65,69,18.5950161507336
"weight",65,70,22.3821178154804
"weight",65,71,21.132651163279
"weight",65,72,25.8549183686739
"weight",65,73,20.9325136566103
"weight",65,74,23.8936760547858
"weight",65,75,17.6463203813799
"weight",65,76,20.8409482183889
"weight",65,77,19.6899000861258
"weight",65,78,22.8945930211646
"weight",65,79,19.7969111406111
"weight",65,80,16.7932610237234
"weight",65,81,19.1640823130258
"weight",65,82,19.6008586060656
"weight",65,83,22.6479481323076
"weight",65,84,19.6048463538112
"weight",65,85,23.1789981111827
"weight",65,86,24.7071620671972
"weight",65,87,19.7887767894384
"weight",65,88,23.3935804598531
"weight",65,89,24.6070766903217
"weight",65,90,22.9565934306726
"weight",65,91,23.5105535775247
"weight",65,92,18.5760919256423
"weight",65,93,21.7573804641934
"weight",65,94,20.9188386658258
"weight",65,95,16.3287289337591
"weight",65,96,20.2017826110029
"weight",65,97,22.1057874925874
"weight",65,98,18.8443103555096
"weight",65,99,18.2381576819926
"weight",65,100,18.4289819273381
"weight",70,1,22.9771357226299
"weight",70,2,21.3249452260979
"weight",70,3,20.8332803978833
"weight",70,4,19.0189501959669
"weight",70,5,19.3235769617246
"weight",70,6,19.887354372796
"weight",70,7,20.2539391143073
"weight",70,8,27.7358889854594
"weight",70,9,17.3921576268096
"weight",70,10,19.0566159887773
"weight",70,11,21.4149748925101
"weight",70,12,21.5011761787785
"weight",70,13,21.4841739192393
"weight",70,14,25.2564839970639
"weight",70,15,21.0050588866827
"weight",70,16,23.3606497250618
"weight",70,17,22.9295361903518
"weight",70,18,15.6831123051018
"weight",70,19,26.1309236236106
"weight",70,20,21.5546228329113
"weight",70,21,26.4416123108613
"weight",70,22,21.4656674597867
"weight",70,23,18.790950044998
"weight",70,24,21.6749828356851
"weight",70,25,19.2121745922802
"weight",70,26,22.4013838984277
"weight",70,27,15.3433660152284
"weight",70,28,18.1711899183985
"weight",70,29,21.2082939225878
"weight",70,30,19.2705805468512
"weight",70,31,23.3807585707889
"weight",70,32,20.1285606678228
"weight",70,33,18.7487500121185
"weight",70,34,19.9989665896018
"weight",70,35,20.3699509770469
"weight",70,36,20.3575853097428
"weight",70,37,20.3714071183165
"weight",70,38,19.9318671173673
"weight",70,39,19.7224136103746
"weight",70,40,17.4324703768053
"weight",70,41,22.6114760024504
"weight",70,42,17.7613645056238
"weight",70,43,20.000754546957
"weight",70,44,21.4379618968288
"weight",70,45,22.8988130161569
"weight",70,46,23.3917534973813
"weight",70,47,22.5275065335098
"weight",70,48,20.1797673716636
"weight",70,49,17.3367712366593
"weight",70,50,23.6552067524791
"weight",70,51,22.8848246911844
"weight",70,52,20.7753307179071
"weight",70,53,21.3795941711688
"weight",70,54,25.0540323238975
"weight",70,55,23.535809694217
"weight",70,56,19.686940136586
"weight",70,57,20.3377354545424
"weight",70,58,18.404158267736
"weight",70,59,21.530386008677
"weight",70,60,22.084536107434
"weight",70,61,18.3281415343917
"weight",70,62,19.5581775459659
"weight",70,63,18.72273788579
"weight",70,64,18.8182542537597
"weight",70,65,20.0548083103822
"weight",70,66,22.0070034450653
"weight",70,67,22.4760348483583
"weight",70,68,20.5506774060266
"weight",70,69,23.328524216771
"weight",70,70,20.2702749270674
"weight",70,71,17.6093343382147
"weight",70,72,16.6283808530424
"weight",70,73,22.1871261397471
"weight",70,74,23.2116293850559
"weight",70,75,19.097599138235
"weight",70,76,28.1366186525672
"weight",70,77,23.2653147688832
"weight",70,78,29.4319880885079
"weight",70,79,20.4297920190266
"weight",70,80,20.3289379794333
"weight",70,81,22.5720138225751
"weight",70,82,18.6786792550795
"weight",70,83,17.7226663937639
"weight",70,84,20.0249997971989
"weight",70,85,20.0573901058826
"weight",70,86,22.60321667312
"weight",70,87,19.5784604532114
"weight",70,88,19.657865579092
"weight",70,89,19.1708877356334
"weight",70,90,16.5057039467964
"weight",70,91,20.7983186745401
"weight",70,92,17.6884846327919
"weight",70,93,21.4905079219499
"weight",70,94,19.8486089389697
"weight",70,95,21.7490982492201
"weight",70,96,18.0513582827306
"weight",70,97,19.259811960908
"weight",70,98,20.6458709262471
"weight",70,99,19.6382248419128
"weight",70,100,17.761465061364
"weight",75,1,18.152071390711
"weight",75,2,21.6047840476566
"weight",75,3,20.5380257900336
"weight",75,4,23.8672189065404
"weight",75,5,22.1588934845781
"weight",75,6,22.6905760766229
"weight",75,7,19.7866822441742
"weight",75,8,19.4185423982931
"weight",75,9,20.7540399032006
"weight",75,10,22.1017043690813
"weight",75,11,24.5707837314904
"weight",75,12,18.6502443715677
"weight",75,13,17.8469134908572
"weight",75,14,23.2384625013225
"weight",75,15,19.0093920879573
"weight",75,16,25.0161715652255
"weight",75,17,21.12956149694
"weight",75,18,24.5927389232186
"weight",75,19,19.9859569408405
"weight",75,20,18.0260702986326
"weight",75,21,22.8888270608373
"weight",75,22,22.3515731265443
"weight",75,23,21.6088275128086
"weight",75,24,21.3149961121829
"weight",75,25,21.6272463183894
"weight",75,26,22.0997927428805
"weight",75,27,17.0641770151572
"weight",75,28,19.7142852658405
"weight",75,29,18.1694878359215
"weight",75,30,18.6294333318557
"weight",75,31,20.9667013430251
"weight",75,32,18.7749625957538
"weight",75,33,18.7124867510305
"weight",75,34,19.1203875941463
"weight",75,35,17.9760709126909
"weight",75,36,21.218434987978
"weight",75,37,18.4018045286401
"weight",75,38,24.9330037254274
"weight",75,39,19.4859764365412
"weight",75,40,24.3924701422495
"weight",75,41,19.2041896198591
"weight",75,42,21.3357338320019
"weight",75,43,22.9187214333561
"weight",75,44,19.473102372132
"weight",75,45,18.4555669561089
"weight",75,46,20.1589024777195
"weight",75,47,21.3180139779895
"weight",75,48,21.8627025725858
"weight",75,49,18.2607039688091
"weight",75,50,19.487509861066
"weight",75,51,18.938492048687
"weight",75,52,15.3541790087786
"weight",75,53,21.5571831232899
"weight",75,54,18.7843020950085
"weight",75,55,20.7253099617837
"weight",75,56,21.9837063493414
"weight",75,57,23.4074567966422
"weight",75,58,19.6174436345161
"weight",75,59,19.6033144305027
"weight",75,60,21.1822441030846
"weight",75,61,19.5984267139202
"weight",75,62,23.6802780983583
"weight",75,63,20.8308160039653
"weight",75,64,18.755751241736
"weight",75,65,20.5374918484494
"weight",75,66,25.6766389952189
"weight",75,67,21.2734020080458
"weight",75,68,25.0901610318261
"weight",75,69,23.105937289543
"weight",75,70,20.44539971053
"weight",75,71,21.7737628212236
"weight",75,72,20.786699660205
"weight",75,73,19.9681336830659
"weight",75,74,20.5410620993237
"weight",75,75,21.2690286663528
"weight",75,76,19.4116594005983
"weight",75,77,20.9435500524977
"weight",75,78,23.3576654709265
"weight",75,79,18.0953492519599
"weight",75,80,20.0052454198975
"weight",75,81,22.5275090201454
"weight",75,82,22.8977113098341
"weight",75,83,23.8374892720175
"weight",75,84,23.1381996052647
"weight",75,85,20.5789284518126
"weight",75,86,21.3725282789399
"weight",75,87,17.6557139053761
"weight",75,88,21.7840448676776
"weight",75,89,20.5919378878275
"weight",75,90,23.6996758181923
"weight",75,91,19.7210652712685
"weight",75,92,22.9767120265217
"weight",75,93,21.4652397531699
"weight",75,94,23.3339076299729
"weight",75,95,20.3594500008777
"weight",75,96,20.2208396244589
"weight",75,97,17.6060397539808
"weight",75,98,21.0689037925186
"weight",75,99,20.222811245719
"weight",75,100,17.1892385215883
"weight",80,1,18.1053418266839
"weight",80,2,17.2831769369716
"weight",80,3,20.0599520820229
"weight",80,4,21.9379551909742
"weight",80,5,17.2685461646877
"weight",80,6,20.8759137879373
"weight",80,7,21.3901607364774
"weight",80,8,20.7966108187515
"weight",80,9,26.7500423378476
"weight",80,10,22.7178191006426
"weight",80,11,21.0102916497914
"weight",80,12,19.7739279799538
"weight",80,13,19.2121657789169
"weight",80,14,21.7482192103878
"weight",80,15,22.2799119759115
"weight",80,16,18.8170155859531
"weight",80,17,21.0641837894622
"weight",80,18,23.6727780320403
"weight",80,19,21.4763554857565
"weight",80,20,20.6617799729854
"weight",80,21,25.0480404370228
"weight",80,22,25.0488561938911
"weight",80,23,21.181909701971
"weight",80,24,24.4319825906476
"weight",80,25,21.2197209455816
"weight",80,26,19.487688652143
"weight",80,27,17.784841720483
"weight",80,28,18.4851077071374
"weight",80,29,21.2409456366933
"weight",80,30,23.800504718424
"weight",80,31,20.0843423195437
"weight",80,32,19.3285168663624
"weight",80,33,18.5067270367975
"weight",80,34,19.2097546882471
"weight",80,35,22.8381354706181
"weight",80,36,19.6572559134715
"weight",80,37,21.1734129056007
"weight",80,38,20.6180965067883
"weight",80,39,18.9516676233988
"weight",80,40,20.7242644893769
"weight",80,41,19.7198494129939
"weight",80,42,18.1703209955449
"weight",80,43,24.3812587286194
"weight",80,44,18.7498625128308
"weight",80,45,23.1689159857054
"weight",80,46,20.5067289430075
"weight",80,47,21.4856895585884
"weight",80,48,19.9362480580027
"weight",80,49,21.7704477138439
"weight",80,50,28.7463937472268
"weight",80,51,20.5301635795915
"weight",80,52,19.8902774749664
"weight",80,53,21.4273354618027
"weight",80,54,22.919894056651
"weight",80,55,24.3581341754616
"weight",80,56,26.6466574270178
"weight",80,57,21.0224404171068
"weight",80,58,18.7727075809305
"weight",80,59,20.3124853946286
"weight",80,60,19.6824349101826
"weight",80,61,22.6998457316753
"weight",80,62,22.0429611223466
"weight",80,63,20.7799026791561
"weight",80,64,19.7582027251008
"weight",80,65,26.8871192733453
"weight",80,66,20.7698357580236
"weight",80,67,23.2958934767168
"weight",80,68,20.9191666550867
"weight",80,69,18.7265394609272
"weight",80,70,26.5329168039176
"weight",80,71,21.58427898332
"weight",80,72,18.6309533559381
"weight",80,73,22.9601051166523
"weight",80,74,19.2569584155188
"weight",80,75,19.4839443633065
"weight",80,76,21.5029705336958
"weight",80,77,20.427351017607
"weight",80,78,18.0924760622081
"weight",80,79,18.7069202339376
"weight",80,80,20.315221418779
"weight",80,81,19.8889200381442
"weight",80,82,20.8795242008508
"weight",80,83,23.1439145844099
"weight",80,84,20.2589436834063
"weight",80,85,18.0523492211052
"weight",80,86,23.5308040421878
"weight",80,87,24.0421738754212
"weight",80,88,19.0632883862087
"weight",80,89,20.7231605192189
"weight",80,90,20.9387293916011
"weight",80,91,24.7948746244681
"weight",80,92,20.533012429821
"weight",80,93,20.5719493979669
"weight",80,94,21.6380653816561
"weight",80,95,21.2374540391001
"weight",80,96,22.056116957759
"weight",80,97,21.493284086473
"weight",80,98,18.1911673404012
"weight",80,99,20.0491869362715
"weight",80,100,18.5340487188707
"weight",85,1,20.3842472387483
"weight",85,2,18.9117896913951
"weight",85,3,22.7225930945721
"weight",85,4,20.1091174777309
"weight",85,5,23.1534791638383
"weight",85,6,23.3436751657235
"weight",85,7,21.8927316029395
"weight",85,8,18.8477987466233
"weight",85,9,19.4640376949319
"weight",85,10,21.375822631632
"weight",85,11,20.1024778457333
"weight",85,12,21.5333655441848
"weight",85,13,19.2500269234489
"weight",85,14,25.5776662421966
"weight",85,15,22.4020448343447
"weight",85,16,17.2268178715589
"weight",85,17,20.4434424512908
"weight",85,18,22.6974624000024
"weight",85,19,17.4416644545232
"weight",85,20,23.6699540992317
"weight",85,21,24.2671037845086
"weight",85,22,18.991397646298
"weight",85,23,21.2777306302488
"weight",85,24,17.7898150856795
"weight",85,25,18.779368607938
"weight",85,26,21.0033359224388
"weight",85,27,19.7505083509765
"weight",85,28,20.3549974496145
"weight",85,29,17.9040079829357
"weight",85,30,18.4739761823372
"weight",85,31,22.5867845583598
"weight",85,32,22.7879342031345
"weight",85,33,18.6216854187377
"weight",85,34,20.9873403773333
"weight",85,35,22.8663756460373
"weight",85,36,22.0438775017344
"weight",85,37,22.9392322967587
"weight",85,38,21.1434047167654
"weight",85,39,24.0293227280655
"weight",85,40,22.9132488081058
"weight",85,41,19.5293453425368
"weight",85,42,21.6507841558693
"weight",85,43,19.8284501142766
"weight",85,44,20.3968022388869
"weight",85,45,23.2839565089279
"weight",85,46,18.0888024913855
"weight",85,47,19.9458559020578
"weight",85,48,18.7666220365736
"weight",85,49,27.1664290056324
"weight",85,50,17.6325762438726
"weight",85,51,21.2053717483273
"weight",85,52,23.6845257874284
"weight",85,53,16.7547299053027
"weight",85,54,20.6338329366144
"weight",85,55,21.6569619265314
"weight",85,56,17.7406408856529
"weight",85,57,21.2928347301264
"weight",85,58,22.6841198883952
"weight",85,59,22.7735664822317
"weight",85,60,17.7043661751902
"weight",85,61,19.0195219693849
"weight",85,62,23.0070849129559
"weight",85,63,20.6355486023328
"weight",85,64,19.4041879784559
"weight",85,65,19.7107014286821
"weight",85,66,18.5898003345957
"weight",85,67,19.4468054204223
"weight",85,68,21.4432461454128
"weight",85,69,19.499556533758
"weight",85,70,23.2369948955857
"weight",85,71,19.9632360528997
"weight",85,72,23.150893880961
"weight",85,73,18.7423142205942
"weight",85,74,23.7554226799453
"weight",85,75,21.386803443981
"weight",85,76,20.9433986957433
"weight",85,77,23.5117444757482
"weight",85,78,15.4531583446326
"weight",85,79,18.634161877022
"weight",85,80,22.9080620026583
"weight",85,81,19.8755382166601
"weight",85,82,18.6657517784474
"weight",85,83,20.1074688849409
"weight",85,84,19.9145118264995
"weight",85,85,16.5091346525746
"weight",85,86,23.6106026558737
"weight",85,87,24.2425744057108
"weight",85,88,16.424063526357
"weight",85,89,19.9024705609375
"weight",85,90,21.1628418558139
"weight",85,91,21.4743399906292
"weight",85,92,23.976391634433
"weight",85,93,17.9862775433695
"weight",85,94,20.7074790054503
"weight",85,95,22.3565602125855
"weight",85,96,21.0051798500445
"weight",85,97,17.2967394261101
"weight",85,98,26.1562202795798
"weight",85,99,21.5294179857363
"weight",85,100,24.0576134957723
"weight",90,1,19.9712426113849
"weight",90,2,21.404993559618
"weight",90,3,21.8028136664864
"weight",90,4,17.8616343228578
"weight",90,5,19.8602169748328
"weight",90,6,20.8693683297161
"weight",90,7,21.4432363437825
"weight",90,8,24.8077692401416
"weight",90,9,21.900180041102
"weight",90,10,24.0841495050944
"weight",90,11,22.3164532077495
"weight",90,12,18.3144270937946
"weight",90,13,20.1100954513967
"weight",90,14,22.9863323288191
"weight",90,15,19.8881995900153
"weight",90,16,18.289463217432
"weight",90,17,19.3880010644808
"weight",90,18,27.216989606644
"weight",90,19,20.2924536431595
"weight",90,20,20.71816493752
"weight",90,21,23.3228245267455
"weight",90,22,22.5202034554084
"weight",90,23,19.1348890693828
"weight",90,24,22.1951955867341
"weight",90,25,21.8594483579222
"weight",90,26,24.0733419091611
"weight",90,27,19.6815509473763
"weight",90,28,18.3530542420522
"weight",90,29,19.1045348545955
"weight",90,30,19.2018405016403
"weight",90,31,19.865502035774
"weight",90,32,19.4741536613008
"weight",90,33,20.4379332060126
"weight",90,34,20.1463502183359
"weight",90,35,21.4925862006734
"weight",90,36,20.0009959120197
"weight",90,37,21.2737070007878
"weight",90,38,21.5374542080432
"weight",90,39,20.8871884476685
"weight",90,40,20.848491406741
"weight",90,41,22.4377928612368
"weight",90,42,22.1151013667951
"weight",90,43,18.4317195190917
"weight",90,44,19.6050352884661
"weight",90,45,18.5562235153862
"weight",90,46,19.3450147650642
"weight",90,47,19.3217465189232
"weight",90,48,20.2393215947591
"weight",90,49,21.8682098538532
"weight",90,50,19.9291842883715
"weight",90,51,19.5778011808461
"weight",90,52,17.3718961827782
"weight",90,53,23.3598845415056
"weight",90,54,18.285721135668
"weight",90,55,23.0627815611093
"weight",90,56,26.6552717729007
"weight",90,57,22.5354697715461
"weight",90,58,21.2156736819925
"weight",90,59,23.0072395066103
"weight",90,60,19.4430658959648
"weight",90,61,21.9038247109714
"weight",90,62,21.0821706069131
"weight",90,63,18.9098627263552
"weight",90,64,23.4204305727818
"weight",90,65,23.1800891466895
"weight",90,66,21.7861235953
"weight",90,67,23.8533598669131
"weight",90,68,19.5457221114231
"weight",90,69,21.8918856848412
"weight",90,70,18.4747263986436
"weight",90,71,21.8650900095466
"weight",90,72,20.1798415155905
"weight",90,73,17.8135112576862
"weight",90,74,21.5714335534791
"weight",90,75,22.5578445793981
"weight",90,76,19.1632439961194
"weight",90,77,21.186491114363
"weight",90,78,18.1932802841101
"weight",90,79,21.8426416830517
"weight",90,80,19.5842987586658
"weight",90,81,22.0161211460436
"weight",90,82,23.8043107482037
"weight",90,83,19.6916379734794
"weight",90,84,21.0118844846004
"weight",90,85,22.8409919386923
"weight",90,86,21.3321944788198
"weight",90,87,19.9567501709535
"weight",90,88,22.9388715179534
"weight",90,89,20.2912279147712
"weight",90,90,18.382132568138
"weight",90,91,22.5048337499024
"weight",90,92,21.5332622990377
"weight",90,93,22.8096909335674
"weight",90,94,20.1356813262914
"weight",90,95,21.3175296248969
"weight",90,96,22.3228329482238
"weight",90,97,20.3117137294939
"weight",90,98,21.3397026272922
"weight",90,99,18.1298605849352
"weight",90,100,20.9038438333383
"weight",95,1,19.7263031038738
"weight",95,2,21.6310849248634
"weight",95,3,22.6996752161621
"weight",95,4,17.6605158126498
"weight",95,5,21.251560735107
"weight",95,6,18.1248442726716
"weight",95,7,19.43855279742
"weight",95,8,22.2589133151013
"weight",95,9,18.4953987644252
"weight",95,10,21.4236689550503
"weight",95,11,20.3562766090601
"weight",95,12,19.4862496543885
"weight",95,13,22.9693165776121
"weight",95,14,21.4091756723917
"weight",95,15,18.9224315746128
"weight",95,16,19.7356218319245
"weight",95,17,21.8443665570793
"weight",95,18,22.3861417682963
"weight",95,19,22.1768895806712
"weight",95,20,21.6100536145097
"weight",95,21,20.5582533239159
"weight",95,22,21.1269317256437
"weight",95,23,20.8390073962939
"weight",95,24,18.321759806572
"weight",95,25,20.9360254194799
"weight",95,26,20.4014977976649
"weight",95,27,22.6295520514169
"weight",95,28,17.4158622041089
"weight",95,29,21.994757458044
"weight",95,30,18.3340130011362
"weight",95,31,19.8948122561034
"weight",95,32,17.6254557688154
"weight",95,33,23.5690185214832
"weight",95,34,21.3930247613322
"weight",95,35,19.3029342531621
"weight",95,36,19.4124913068858
"weight",95,37,23.8504080222552
"weight",95,38,20.551513835474
"weight",95,39,22.6998789649881
"weight",95,40,20.0891745509852
"weight",95,41,19.9414288171479
"weight",95,42,19.4218290723382
"weight",95,43,19.8256840225002
"weight",95,44,21.8661589321198
"weight",95,45,20.1964542416462
"weight",95,46,24.2913734381049
"weight",95,47,20.67926010462
"weight",95,48,22.8717170270528
"weight",95,49,22.0283122535546
"weight",95,50,21.2005487365415
"weight",95,51,21.8322161429763
"weight",95,52,19.459768650275
"weight",95,53,24.4300784571072
"weight",95,54,21.1642122662827
"weight",95,55,23.8759233488576
"weight",95,56,19.629004559563
"weight",95,57,22.4711722545743
"weight",95,58,24.4485166732889
"weight",95,59,22.7464006063439
"weight",95,60,21.1441514049424
"weight",95,61,21.2175489231444
"weight",95,62,19.4805298605114
"weight",95,63,20.9320370689692
"weight",95,64,19.3046210773433
"weight",95,65,19.4373877664705
"weight",95,66,17.3302080548092
"weight",95,67,18.4100937799326
"weight",95,68,19.8018797794523
"weight",95,69,24.0095989316932
"weight",95,70,22.2885557988351
"weight",95,71,19.4385490774167
"weight",95,72,19.4098974346277
"weight",95,73,21.7814297610947
"weight",95,74,21.6860654768169
"weight",95,75,20.3700306288941
"weight",95,76,20.7264311018034
"weight",95,77,20.5281636392082
"weight",95,78,20.327506374666
"weight",95,79,22.7779032721649
"weight",95,80,20.1336766945524
"weight",95,81,17.028168126448
"weight",95,82,23.6604046314839
"weight",95,83,21.542987256973
"weight",95,84,19.1784785237161
"weight",95,85,22.332253711815
"weight",95,86,20.5974523382822
"weight",95,87,22.276841379725
"weight",95,88,21.6588739461644
"weight",95,89,21.5077190480218
"weight",95,90,21.4065821695505
"weight",95,91,24.4136474267332
"weight",95,92,20.0962212800073
"weight",95,93,18.8259175131292
"weight",95,94,22.5171479086339
"weight",95,95,24.5801343271474
"weight",95,96,21.1020782695418
"weight",95,97,23.7386994205295
"weight",95,98,20.695339389599
"weight",95,99,20.6499911614245
"weight",95,100,17.3425767654616
"weight",100,1,22.3470137797231
"weight",100,2,23.4697246928273
"weight",100,3,19.9668782068699
"weight",100,4,22.2285225792296
"weight",100,5,21.2926499103645
"weight",100,6,20.8619554968695
"weight",100,7,20.3778563062567
"weight",100,8,23.8677782005817
"weight",100,9,18.4265491394318
"weight",100,10,23.4178170782996
"weight",100,11,21.7711664124959
"weight",100,12,20.2447652105414
"weight",100,13,21.5581954538133
"weight",100,14,20.5102805340973
"weight",100,15,20.5486278821581
"weight",100,16,21.6412069753426
"weight",100,17,22.9590893737976
"weight",100,18,18.2398309200329
"weight",100,19,20.8444318101644
"weight",100,20,22.5654213574621
"weight",100,21,20.7331350215077
"weight",100,22,21.4162719680599
"weight",100,23,19.7164367876212
"weight",100,24,19.6877808550723
"weight",100,25,20.6672756937599
"weight",100,26,21.2468613331403
"weight",100,27,20.0465511298673
"weight",100,28,23.956156985178
"weight",100,29,20.3894413793993
"weight",100,30,20.4023371277121
"weight",100,31,23.278514803863
"weight",100,32,19.7751115608561
"weight",100,33,22.3880489044519
"weight",100,34,20.3859430122647
"weight",100,35,22.2606433101074
"weight",100,36,20.1266565312124
"weight",100,37,23.7708972309589
"weight",100,38,24.2726164525731
"weight",100,39,23.5382554881868
"weight",100,40,21.3221159785585
"weight",100,41,23.6931555936993
"weight",100,42,17.5340570206957
"weight",100,43,17.1916732170595
"weight",100,44,21.8150392227746
"weight",100,45,21.780939170099
"weight",100,46,20.3428973768212
"weight",100,47,22.2386423033416
"weight",100,48,17.538635707181
"weight",100,49,18.9481974675317
"weight",100,50,21.5508818660583
"weight",100,51,27.6199242307197
"weight",100,52,23.1684252867083
"weight",100,53,20.9106977141276
"weight",100,54,19.3467856194111
"weight",100,55,19.9918046626217
"weight",100,56,21.2250881354895
"weight",100,57,23.7125788573793
"weight",100,58,21.219588541053
"weight",100,59,20.8694767256291
"weight",100,60,20.8910765153021
"weight",100,61,26.1033474590142
"weight",100,62,22.1689688510595
"weight",100,63,22.0825934016128
"weight",100,64,20.6955237692246
"weight",100,65,22.5204653134992
"weight",100,66,23.3231006759241
"weight",100,67,20.5829517299228
"weight",100,68,22.345747495292
"weight",100,69,18.9047312389083
"weight",100,70,19.9947673861942
"weight",100,71,19.7961084744732
"weight",100,72,22.408542448568
"weight",100,73,19.0548683049366
"weight",100,74,24.6447777102566
"weight",100,75,21.027391109877
"weight",100,76,18.6122589165763
"weight",100,77,21.9957853910799
"weight",100,78,19.4753131647082
"weight",100,79,21.6633693599248
"weight",100,80,19.6858739622907
"weight",100,81,23.031401846427
"weight",100,82,19.0867102938963
"weight",100,83,19.641527558596
"weight",100,84,21.1587359746754
"weight",100,85,23.9735515917003
"weight",100,86,22.2217004216278
"weight",100,87,21.3175201261731
"weight",100,88,19.3631925642424
"weight",100,89,22.0627360615153
"weight",100,90,19.4816299645008
"weight",100,91,20.4487529045603
"weight",100,92,21.2665599086753
"weight",100,93,23.8995883615267
"weight",100,94,21.3856140548246
"weight",100,95,23.0771336670338
"weight",100,96,22.1869780561123
"weight",100,97,21.8439154507712
"weight",100,98,19.5278230610787
"weight",100,99,20.0973015472555
"weight",100,100,21.7574772916662
"dgci",5,1,1.27028581905794
"dgci",5,2,2.09456832778846
"dgci",5,3,0.669157705906134
"dgci",5,4,2.04493309056323
"dgci",5,5,2.59053545037298
"dgci",5,6,2.29789923126559
"dgci",5,7,2.33554299021252
"dgci",5,8,1.47622264611425
"dgci",5,9,1.88663063701857
"dgci",5,10,1.31300258391283
"dgci",5,11,2.6831766493153
"dgci",5,12,1.28782996966901
"dgci",5,13,1.80860977432255
"dgci",5,14,1.47010622930172
"dgci",5,15,1.99219433896034
"dgci",5,16,3.24045887800556
"dgci",5,17,3.78771348618982
"dgci",5,18,1.51692787691583
"dgci",5,19,2.98300636402796
"dgci",5,20,1.63424143106848
"dgci",5,21,2.00701030898434
"dgci",5,22,2.01591685663963
"dgci",5,23,2.59334251058718
"dgci",5,24,2.89007517723255
"dgci",5,25,7.01352314227594
"dgci",5,26,1.83297177783098
"dgci",5,27,2.39506950201209
"dgci",5,28,1.92166290365563
"dgci",5,29,2.63197764684841
"dgci",5,30,2.60092074530465
"dgci",5,31,3.2994468564035
"dgci",5,32,5.74233743611466
"dgci",5,33,2.29211162972911
"dgci",5,34,3.62506799175856
"dgci",5,35,2.14093528885986
"dgci",5,36,2.33463147015408
"dgci",5,37,2.36900961397356
"dgci",5,38,1.99880129888246
"dgci",5,39,2.31962856223828
"dgci",5,40,2.35806053342654
"dgci",5,41,3.83160192918352
"dgci",5,42,1.91790307640151
"dgci",5,43,1.83368213336044
"dgci",5,44,2.72330779738095
"dgci",5,45,1.86581036220522
"dgci",5,46,1.52738529316607
"dgci",5,47,3.66066852692202
"dgci",5,48,4.28586277440602
"dgci",5,49,3.3957993265665
"dgci",5,50,2.44299258207505
"dgci",5,51,2.31582026798858
"dgci",5,52,2.64059883060356
"dgci",5,53,2.83327368807475
"dgci",5,54,4.29355148317483
"dgci",5,55,1.35121076010513
"dgci",5,56,2.98167493767691
"dgci",5,57,1.40818815806787
"dgci",5,58,4.13063522768309
"dgci",5,59,3.24546890729641
"dgci",5,60,2.6472207010051
"dgci",5,61,5.09445472532184
"dgci",5,62,2.73122139459836
"dgci",5,63,2.78515822587521
"dgci",5,64,2.38421152842068
"dgci",5,65,4.20126758985523
"dgci",5,66,2.05735430257178
"dgci",5,67,3.42496531032737
"dgci",5,68,3.13109275473787
"dgci",5,69,2.57232111227768
"dgci",5,70,1.82877465396823
"dgci",5,71,1.75048245900938
"dgci",5,72,2.72073683996065
"dgci",5,73,3.05443597405363
"dgci",5,74,3.32662203012889
"dgci",5,75,1.2119892500207
"dgci",5,76,3.49521305527634
