"genotype","rep","image","area","SE","df","asymp.LCL","asymp.UCL"
"2014008-016",2,36,5.05273181969875,0.655676333663314,Inf,3.84934240698013,6.41954640597085
"2014009-010",2,36,4.44056489519128,0.618164261150721,Inf,3.31162814615918,5.73478752292963
"2014009-012",2,36,8.85856510077704,0.873104995074893,Inf,7.22995369506135,10.652462385199
"2014009-034",2,36,7.53791399254062,0.81075270305832,Inf,6.03261346043198,9.21070565715759
"2014009-041",2,36,4.79358339837444,0.642265991065666,Inf,3.61740812674393,6.13504454871119
"2014009-046",2,36,6.49758081708294,0.743536402803302,Inf,5.12198883572292,8.03659797710079
"2014010-010",2,36,4.86323580120977,0.646915334865372,Inf,3.6779479831801,6.2138094979457
"W1406-001",2,36,3.35038070874796,0.536947546128405,Inf,2.38062579610225,4.48542150009991
"W1411-017",2,36,5.35431498306792,0.683305270767987,Inf,4.09880682672197,6.77731426902526
"W1425-006",2,36,8.8597143757527,0.868232905773367,Inf,7.2397217357665,10.6431321867832
"2014001-005",1,37,8.2087911539806,0.840474198309977,Inf,6.64413493471086,9.93873325195632
"2014005-019",1,37,5.14039156051051,0.66509377530507,Inf,3.91947465392392,6.52659434580334
"2014005-024",1,37,5.93492375808681,0.714648282656787,Inf,4.61688180181923,7.41825159306064
"2014006-046",1,37,3.65339474408774,0.560703261245885,Inf,2.63707948538477,4.83499588149695
"2014007-001",1,37,4.81602105300563,0.643767385437379,Inf,3.63690310247997,6.16042488223753
"2014008-016",1,37,6.3720663133062,0.736319882418215,Inf,5.01061844944247,7.89693935072341
"2014009-010",1,37,4.57148550676228,0.627210696035852,Inf,3.42481807116683,5.88343882106397
"2014009-012",1,37,7.48249731364184,0.802431681462881,Inf,5.9924030572738,9.13787744871613
"2014009-034",1,37,7.06322128303115,0.779625774520265,Inf,5.61782578290541,8.67390266186314
"2014009-041",1,37,4.83438810611863,0.644993798025287,Inf,3.65286643109049,6.18119565985302
"2014009-046",1,37,5.45710479638843,0.685276642507179,Inf,4.19663019698096,6.88286527450216
"2014010-010",1,37,3.89928978565114,0.57926533308124,Inf,2.84659353467244,5.1172719153361
"W1406-001",1,37,3.47809747794329,0.547086070239422,Inf,2.4884714231836,4.63300941140924
"W1411-017",1,37,5.58569932099278,0.693303765910803,Inf,4.30949184881475,7.02719267187707
"W1425-006",1,37,6.62596926352692,0.755108729100235,Inf,5.22862628943178,8.18859811632832
"2014001-005",2,37,8.50189918014675,0.855347829324301,Inf,6.90809117976965,10.2609930592299
"2014005-019",2,37,5.37287363798907,0.679967406319157,Inf,4.12280495029553,6.78822820438885
"2014005-024",2,37,6.18453596313867,0.729521913670874,Inf,4.83734222576414,7.69701557921944
"2014006-046",2,37,3.84979084434967,0.575576892259971,Inf,2.80432380453976,5.06054376286583
"2014007-001",2,37,5.04113097003633,0.658641016451466,Inf,3.83286123840373,6.41468658037519
"2014008-016",2,37,6.63061492461903,0.751087140392822,Inf,5.24021888977597,8.18442637861819
"2014009-010",2,37,4.79087206547915,0.642084327049938,Inf,3.61505284877676,6.13197716088778
"2014009-012",2,37,7.76245470626045,0.817305312476969,Inf,6.24320866878546,9.44698662244169
"2014009-034",2,37,7.33529507199331,0.794499405534351,Inf,5.86074779076062,8.97512823193224
"2014009-041",2,37,5.059921972558,0.659867429039374,Inf,3.84924851642291,6.43588130739934
"2014009-046",2,37,5.69656373850442,0.700150273521266,Inf,4.40693735798999,7.15147599772509
"2014010-010",2,37,4.10210246990426,0.594138964095326,Inf,3.02025443781861,5.34923638069616
"W1406-001",2,37,3.6697863531394,0.561959701253509,Inf,2.65100851727276,4.85385006771229
"W1411-017",2,37,5.8279330994516,0.708177396924889,Inf,4.52257384616661,7.29857823144283
"W1425-006",2,37,6.88956793815115,0.769982360114321,Inf,5.46307318294906,8.4813485720595
"2014001-005",1,38,7.27412955964886,0.791179996299734,Inf,5.80608820096584,8.90745679703786
"2014005-019",1,38,3.40058119378679,0.544551995938565,Inf,2.41702444620479,4.55162904570277
"2014005-024",1,38,4.75880965155437,0.639932178898465,Inf,3.58720856771826,6.09569661409673
"2014006-046",1,38,4.40591246639036,0.619863001569848,Inf,3.27475464633581,5.7045729631874
"2014007-001",1,38,4.78457648455331,0.641662313830556,Inf,3.60958439856191,6.12485444925097
"2014008-016",1,38,4.80857299788046,0.643269394443206,Inf,3.63043109176801,6.15200078269916
"2014009-010",1,38,4.89468657213257,0.649003779489786,Inf,3.70530547785534,6.24935354511605
"2014009-012",1,38,7.71713468751077,0.810316014171515,Inf,6.2106570695209,9.38703747726534
"2014009-034",1,38,5.76580568883932,0.709076051273352,Inf,4.45978773229784,7.23931477788914
"2014009-041",1,38,5.58292878631748,0.693131803524626,Inf,4.30705835422305,7.02408509711816
"2014009-046",1,38,5.82633893680699,0.708080533496129,Inf,4.5211695323538,7.29679421996643
"2014010-010",1,38,5.73427900114259,0.702464193771512,Inf,4.44011742027459,7.19372646071684
"W1406-001",1,38,4.40344160662384,0.615574899834198,Inf,3.27957991251509,5.69258917943885
"W1411-017",1,38,4.60139478749757,0.629259137073645,Inf,3.4507124812436,5.9173629724578
"W1425-006",1,38,7.69951007241225,0.813984861628629,Inf,6.18677199901244,9.37753402451831
"2014001-005",2,38,7.55019744125124,0.806053627314044,Inf,6.05300430146088,9.21267645974767
"2014005-019",2,38,3.59015075868703,0.559543918998454,Inf,2.57721618914534,4.77058804715607
"2014005-024",2,38,4.98259380467796,0.654805809912551,Inf,3.78184093973491,6.34863254832727
"2014006-046",2,38,4.62133642659821,0.634814174987508,Inf,3.46086907550812,5.94929491521016
"2014007-001",2,38,5.00895871510093,0.656535944844643,Inf,3.80481484800258,6.37838846090553
"2014008-016",2,38,5.03351076812339,0.658143025457292,Inf,3.82621708090399,6.40609033404904
"2014009-010",2,38,5.12160661911786,0.663877410503873,Inf,3.90307374373368,6.50542537320829
"2014009-012",2,38,8.00140767640096,0.825081071924243,Inf,6.46598620141243,9.70024457200686
"2014009-034",2,38,6.01187268276366,0.724073541612525,Inf,4.67646596060229,7.51478208804012
"2014009-041",2,38,5.82510312038324,0.708005434538713,Inf,4.52008090718185,7.29541121229087
"2014009-046",2,38,6.07368078569946,0.722954164510215,Inf,4.73935960013932,7.57328784996585
"2014010-010",2,38,5.97967937949849,0.717337824785598,Inf,4.65636601752354,7.46827862017969
"W1406-001",2,38,4.6188058738479,0.630448530848285,Inf,3.4657923986322,5.93710522776985
"W1411-017",2,38,4.82148945649904,0.644132768087731,Inf,3.64165536913812,6.16660942256621
"W1425-006",2,38,7.98346119760319,0.828858492642715,Inf,6.44157134309644,9.6906369308162
"2014001-005",1,39,7.96289254593529,0.827790065280994,Inf,6.42309677057748,9.66797419999909
"2014005-019",1,39,4.60579049521632,0.629559630629445,Inf,3.4545192324154,5.9223476367235
"2014005-024",1,39,5.20643051184028,0.6693523931909,Inf,3.97716686757355,6.60098003481326
"2014006-046",1,39,4.198993246148,0.597703802047324,Inf,3.10922303309349,5.45217888396432
"2014007-001",1,39,3.88089420945406,0.57789732535676,Inf,2.83087920434591,5.09619509326846
"2014008-016",1,39,5.7065336030415,0.700762691127491,Inf,4.41570690607538,7.16264617871388
"2014009-010",1,39,4.75947794619652,0.639977111167701,Inf,3.58778879673096,6.09645297436832
"2014009-012",1,39,8.76164836614279,0.868315776951171,Inf,7.14242365546371,10.5461589555281
"2014009-034",1,39,5.36377534157119,0.679391442068822,Inf,4.11483552306469,6.77800103878393
"2014009-041",1,39,5.07483035966159,0.6608388198546,Inf,3.86225301251375,6.45269358551569
"2014009-046",1,39,5.17150086201933,0.667103290765367,Inf,3.94664537750418,6.56164222524072
"2014010-010",1,39,4.64194717354299,0.632025904995675,Inf,3.48584210180826,5.96333812398398
"W1406-001",1,39,3.64159191181847,0.559796811125372,Inf,2.6270532627055,4.8214164396377
"W1411-017",1,39,5.99904903502392,0.718498702474,Inf,4.67346039458925,7.48992355416485
"W1425-006",1,39,7.83944808778696,0.821348610158544,Inf,6.31227733247731,9.53190472180287
"2014001-005",2,39,8.25161588887977,0.842663696295314,Inf,6.6826683324146,9.98584932405103
"2014005-019",2,39,4.825989039591,0.644433261643532,Inf,3.64556599568313,6.17169796220513
"2014005-024",2,39,5.44038471913243,0.684226024204987,Inf,4.18196929375875,6.86408602321236
"2014006-046",2,39,4.40935888529092,0.612511291516184,Inf,3.29057139714077,5.69157154013244
"2014007-001",2,39,4.08323399733319,0.592770956370847,Inf,3.00406721111809,5.32768666225454
"2014008-016",2,39,5.95134580165521,0.715636322141578,Inf,4.63136732358214,7.43661015843453
"2014009-010",2,39,4.98327763162071,0.654850742181787,Inf,3.78243670104821,6.34940444089946
"2014009-012",2,39,9.06438073970824,0.883189407965259,Inf,7.4160042479222,10.8780431102005
"2014009-034",2,39,5.60119987269832,0.694265073082909,Inf,4.32310827308488,7.04457735101801
"2014009-041",2,39,5.3058415733665,0.675712450868687,Inf,4.06411244511171,6.71285658032754
"2014009-046",2,39,5.4046775938903,0.681976921779454,Inf,4.1506703282682,6.82397073821864
"2014010-010",2,39,4.8629982658852,0.646899536009762,Inf,3.67774141304352,6.21354099743313
"W1406-001",2,39,3.83767466810761,0.574670442139459,Inf,2.79398423788769,5.04665097703378
"W1411-017",2,39,6.24999226294745,0.733372333488086,Inf,4.89525184140583,7.77001856319532
"W1425-006",2,39,8.12594473221473,0.83622224117263,Inf,6.56962219579813,9.84755314733757
"2014001-005",1,4,7.59904226253584,0.814061534804322,Inf,6.08726231991981,9.27832489875155
"2014005-019",1,4,3.51429768101289,0.549925749335894,Inf,2.51910595749647,4.67477528323557
"2014005-024",1,4,4.78232611688597,0.641511397029646,Inf,3.60762982238902,6.12230829008918
"2014006-046",1,4,4.04026543002797,0.589643792790818,Inf,2.9672277718035,5.2785889669587
"2014007-001",1,4,5.3757866406393,0.680151709783953,Inf,4.12535672479254,6.79150243519231
"2014008-016",1,4,5.54587932634186,0.690828092815353,Inf,4.2745240842684,6.98252044712157
"2014009-010",1,4,3.85174168407726,0.575722707461379,Inf,2.80598885172419,5.06278039513658
"2014009-012",1,4,5.55084019786124,0.69113700175037,Inf,4.27887950540065,6.98808676902809
"2014009-034",1,4,5.5314485003589,0.689928712118919,Inf,4.26185601205884,6.96632686736521
"2014009-041",1,4,5.39275084756195,0.681224031542099,Inf,4.14021921968938,6.81056835414077
"2014009-046",1,4,6.50110577442698,0.752933159791386,Inf,5.10912946156107,8.06057321347519
"2014010-010",1,4,4.40340566615377,0.615572387697286,Inf,3.27954889574289,5.69254831527091
"W1406-001",1,4,3.50060248559357,0.548853174810936,Inf,2.5075129695168,4.6589778803766
"W1411-017",1,4,5.1325180149913,0.660832855761259,Inf,3.91902200541806,6.5094391996037
"W1425-006",1,4,7.34088388479809,0.790292031480253,Inf,5.87364767643073,8.97153551437131
"2014001-005",2,4,7.88115155015931,0.82900594517777,Inf,6.34007531677102,9.58971890780705
"2014005-019",2,4,3.70696818366913,0.564799380349981,Inf,2.68262467904575,4.89659756699876
"2014005-024",2,4,5.00665617813174,0.656385028043733,Inf,3.80280810252783,6.37579013244189
"2014006-046",2,4,4.24666576651175,0.604517423804904,Inf,3.14447632718032,5.51414108454942
"2014007-001",2,4,5.6134739830352,0.69502534079804,Inf,4.33389228608149,7.05834155869516
"2014008-016",2,4,5.78725730785664,0.70570172382944,Inf,4.48675028467623,7.2530502097433
"2014009-010",2,4,4.05332974453618,0.590596338475466,Inf,2.97842513107617,5.29352023670245
"2014009-012",2,4,5.79232496379884,0.706010632764458,Inf,4.49121249023129,7.25872331607263
"2014009-034",2,4,5.7725155816773,0.704802343133005,Inf,4.4737713122703,7.23654572979056
"2014009-041",2,4,5.63080887285832,0.696097662556186,Inf,4.34912546387881,7.07777816054408
"2014009-046",2,4,6.76223327341708,0.767932195003925,Inf,5.34086517421861,8.35110406377157
"2014010-010",2,4,4.61876906497598,0.630446018711372,Inf,3.46576051345815,5.93706349520006
"W1406-001",2,4,3.69290221797226,0.563726805825023,Inf,2.67066092078854,4.88042939386224
"W1411-017",2,4,5.36482394725056,0.675602361063141,Inf,4.12237536066781,6.77068795177577
"W1425-006",2,4,7.61820383507923,0.805105280710497,Inf,6.12193906664581,9.27789377455698
"2014001-005",1,40,8.83199286051158,0.871794524383439,Inf,7.20594993015381,10.6233216695753
"2014005-019",1,40,3.48359571640601,0.544427802752415,Inf,2.49824943168611,4.63236720284013
"2014005-024",1,40,6.56376492623032,0.75155590555902,Inf,5.17338535831938,8.11943037284751
"2014006-046",1,40,3.42002742092126,0.542499792437919,Inf,2.43939030547561,4.56595041507316
"2014007-001",1,40,5.47619756718764,0.68647438437172,Inf,4.21337543686289,6.90430557621864
"2014008-016",1,40,5.98171234752547,0.717459754477872,Inf,4.65816000774501,7.47055056601217
"2014009-010",1,40,4.65614390446041,0.632991647539777,Inf,3.4981460121209,5.97942767550617
"2014009-012",1,40,7.43729813060225,0.800004403944632,Inf,5.95196125075046,9.08792088916028
"2014009-034",1,40,5.85709111520015,0.709946745009773,Inf,4.54826400339268,7.33120410571388
"2014009-041",1,40,4.22240153112383,0.602787929849298,Inf,3.12360183765688,5.48648710329704
"2014009-046",1,40,5.83789870006136,0.708782619956869,Inf,4.53135323143109,7.30973004739789
"2014010-010",1,40,4.59423731257294,0.628769539948834,Inf,3.44451459905054,5.9092459048016
"W1406-001",1,40,3.79691875021022,0.568384261831458,Inf,2.76461865741256,4.99264402255064
"W1411-017",1,40,4.481538179247,0.621009626810591,Inf,3.34702461599871,5.78133762120155
"W1425-006",1,40,6.82048625100511,0.766112328501102,Inf,5.40157661838396,8.40468176233252
"2014001-005",2,40,9.13592777629784,0.886668155397772,Inf,7.48073306483269,10.9564083664691
"2014005-019",2,40,3.67543401320277,0.559200701301103,Inf,2.66112847659886,4.85315494595826
"2014005-024",2,40,6.82613545181707,0.766429536573106,Inf,5.40660410279919,8.41095267954121
"2014006-046",2,40,3.61013089999449,0.557373423452005,Inf,2.60034200344189,4.78520567525334
"2014007-001",2,40,5.71607054774403,0.701348015385806,Inf,4.42409663631234,7.17333033788198
"2014008-016",2,40,6.23229642927508,0.732333385491959,Inf,4.87959230838768,7.75028642886873
"2014009-010",2,40,4.87752883713052,0.647865278553864,Inf,3.69037916368406,6.22996438928323
"2014009-012",2,40,7.71641645578248,0.814878034958719,Inf,6.20192779482374,9.39619099544747
"2014009-034",2,40,6.1050780808139,0.724820376023859,Inf,4.76709918789949,7.60834285243457
"2014009-041",2,40,4.43334556618692,0.617661560863385,Inf,3.30539409161302,5.72658291946707
"2014009-046",2,40,6.08548324797926,0.723656250970955,Inf,4.74978599824204,7.58646637642273
"2014010-010",2,40,4.81416273640064,0.643643170962921,Inf,3.63528824177129,6.15832310973625
"W1406-001",2,40,3.99708539993507,0.583156512542905,Inf,2.93582734513272,5.22175886900087
"W1411-017",2,40,4.69878113665299,0.635883257824677,Inf,3.53511579229775,6.02773235971448
"W1425-006",2,40,7.08788867773134,0.780985959515188,Inf,5.63982726400324,8.70123597016569
"2014001-005",1,41,7.47244370207877,0.801892419784755,Inf,5.98340637917797,9.12676690368555
"2014005-019",1,41,3.93897879170819,0.586076895834556,Inf,2.87403473586842,5.17141395188195
"2014005-024",1,41,5.58801284509594,0.693447329753851,Inf,4.31152399295605,7.02978757594209
"2014006-046",1,41,3.52386108737387,0.554334888417816,Inf,2.52113023946185,4.69408307280775
"2014007-001",1,41,4.53547056132839,0.624735174129614,Inf,3.39365505951211,5.84257194185092
"2014008-016",1,41,5.13792578789279,0.664934238165261,Inf,3.91732156835443,6.52381588613741
"2014009-010",1,41,4.97092226900652,0.654038431461074,Inf,3.77167343819087,6.33545697852842
"2014009-012",1,41,8.27738194314363,0.843978299153731,Inf,6.70585781242207,10.0141919525714
"2014009-034",1,41,5.79213432394616,0.705999014383993,Inf,4.49104462198588,7.25850990461269
"2014009-041",1,41,5.57463005767143,0.688706855166335,Inf,4.30650201073644,7.00618327480016
"2014009-046",1,41,5.57319338836932,0.692527205249895,Inf,4.29850794711847,7.01316470832641
"2014010-010",1,41,3.95462986196246,0.583361418517355,Inf,2.89390543105137,5.1806401715798
"W1406-001",1,41,4.27252828687145,0.606355408433139,Inf,3.16673646386455,5.5436059885846
"W1411-017",1,41,5.92278249008991,0.713916918717425,Inf,4.60617398080307,7.40467687808299
"W1425-006",1,41,10.2864097079,0.940841989144138,Inf,8.52503623338756,12.2130690611186
"2014001-005",2,41,7.75221468135529,0.816766050799068,Inf,6.23402557734715,9.43568966406952
"2014005-019",2,41,4.1428079791922,0.601070258632,Inf,3.04848327955898,5.40463539775277
"2014005-024",2,41,5.83029625106753,0.708320960767937,Inf,4.52465561782069,7.30122276302062
"2014006-046",2,41,3.71679007208594,0.569327024053747,Inf,2.68468094788646,4.91640187302789
"2014007-001",2,41,4.75400137536469,0.639608805143702,Inf,3.58303409244147,6.09025453699417
"2014008-016",2,41,5.37035271616892,0.679807869179347,Inf,4.1205967155236,6.78539459552048
"2014009-010",2,41,5.19958270723297,0.66891206247516,Inf,3.97118209531038,6.59326919786182
"2014009-012",2,41,8.5717012757616,0.858851930167819,Inf,6.97102536393309,10.3376630662964
"2014009-034",2,41,6.03875662804154,0.72087264539808,Inf,4.70851514497431,7.53428398981502
"2014009-041",2,41,5.81662624649824,0.703475547093843,Inf,4.51954722114004,7.27712069375713
"2014009-046",2,41,5.81515872337262,0.707400836263982,Inf,4.51132150101482,7.28428182443666
"2014010-010",2,41,4.15885849140042,0.598235049531441,Inf,3.06898227938238,5.41402058212471
"W1406-001",2,41,4.48470553696425,0.621229039447226,Inf,3.3497619328504,5.78493501978435
"W1411-017",2,41,6.17214187540339,0.72879054973151,Inf,4.82638158500961,7.68318804450342
"W1425-006",2,41,10.6142131261326,0.955715620158224,Inf,8.82368787051321,12.5700242604582
"2014001-005",1,42,7.63566493677682,0.810603012949883,Inf,6.12955516498838,9.30706058727123
"2014005-019",1,42,4.2647125431347,0.605800551042915,Inf,3.16000822062919,5.53470274434645
"2014005-024",1,42,5.90408683222428,0.712789264956274,Inf,4.58968848369634,7.38377105945848
"2014006-046",1,42,4.60264385785711,0.633550836020631,Inf,3.44465837525267,5.92813201720402
"2014007-001",1,42,4.9189052840745,0.650607420525339,Inf,3.72638111112345,6.27671533573179
"2014008-016",1,42,5.67519664075522,0.698835951867696,Inf,4.38814628334589,7.12753287687079
"2014009-010",1,42,4.66327454460991,0.633476158861993,Inf,3.50432702752876,5.98750794039732
"2014009-012",1,42,6.7421605831549,0.761700653868132,Inf,5.33189767392588,8.31770937109017
"2014009-034",1,42,6.183219479183,0.729444263947806,Inf,4.8361779324691,7.69554690460316
"2014009-041",1,42,4.75900941967725,0.63994561048303,Inf,3.58738201041914,6.09592270764161
"2014009-046",1,42,4.2756681576411,0.606578172079726,Inf,3.16943972590982,5.54718246807862
"2014010-010",1,42,3.55968603776537,0.553465596009127,Inf,2.55755634225861,4.72710161197838
"W1406-001",1,42,3.7814940740429,0.570448568144904,Inf,2.74607836479957,4.98219566199248
"W1411-017",1,42,5.26403912803886,0.673045363280605,Inf,4.02753739540033,6.66582673938365
"W1425-006",1,42,7.56384720697494,0.806781917866199,Inf,6.06522664393217,9.22775364872397
"2014001-005",2,42,7.91844701595388,0.825476643964199,Inf,6.3831854630581,9.61899444755574
"2014005-019",2,42,4.47669798871995,0.620674182057002,Inf,3.34284188510749,5.77583997103866
"2014005-024",2,42,6.1530564073304,0.72766289597036,Inf,4.8095062776955,7.66189241567154
"2014006-046",2,42,4.82276804879942,0.648501537954297,Inf,3.63547395925109,6.1775532758696
"2014007-001",2,42,5.14637968175337,0.665481051539426,Inf,3.92470372769538,6.53334151451762
"2014008-016",2,42,5.9193427992631,0.713709582881782,Inf,4.60314066074683,7.40083081648562
"2014009-010",2,42,4.88482696438066,0.64834978987608,Inf,3.69672766619256,6.23821214127502
"2014009-012",2,42,7.00803797102364,0.77657428488222,Inf,5.56862328068767,8.61273854006587
"2014009-034",2,42,6.43794639651095,0.744317894961893,Inf,5.06175306869009,7.97942560303805
"2014009-041",2,42,4.98279821586501,0.654819241497117,Inf,3.78201902549995,6.34886328493632
"2014009-046",2,42,4.48792241323529,0.621451803093812,Inf,3.35254220039706,5.78858850477976
"2014010-010",2,42,3.7535802035825,0.568339227023213,Inf,2.72229872696879,4.95014755890246
"W1406-001",2,42,3.98125895666879,0.585322199158991,Inf,2.91669146631851,5.21111232572532
"W1411-017",2,42,5.49926993058222,0.687918994294691,Inf,4.23361641683674,6.93020932303395
"W1425-006",2,42,7.84530840032824,0.821655548880284,Inf,6.31753605617852,9.53836662318421
"2014001-005",1,43,7.39301629602098,0.797619226496736,Inf,5.91235427806367,9.03896419268427
"2014005-019",1,43,3.67218115619773,0.562143031180379,Inf,2.65304400027713,4.85660419082457
"2014005-024",1,43,4.59073401747102,0.628529762899389,Inf,3.44148125832984,5.90527265531845
"2014006-046",1,43,4.11077295568114,0.594766539128053,Inf,3.02769489913375,5.35913689093478
"2014007-001",1,43,4.61244261107388,0.630014101209083,Inf,3.46028060230483,5.92989049854918
"2014008-016",1,43,5.43238066618128,0.683722512282496,Inf,4.17495210604147,6.85509510502734
"2014009-010",1,43,4.19014777890934,0.60048125162253,Inf,3.09586909169077,5.44971234483415
"2014009-012",1,43,7.29002452302569,0.792043942598827,Inf,5.820289860712,8.92504506404562
"2014009-034",1,43,7.76902487107358,0.8176511241454,Inf,6.24910105518303,9.45423456567038
"2014009-041",1,43,4.83862314375409,0.645276251045263,Inf,3.65654787097947,6.18598429523495
"2014009-046",1,43,5.81057736655706,0.707122125539204,Inf,4.50728640718193,7.27915420463843
"2014010-010",1,43,4.42701727174108,0.617220568837318,Inf,3.29993012565574,5.71939029653268
"W1406-001",1,43,3.62633617388262,0.558623000780406,Inf,2.61409815077046,4.80386007570103
"W1411-017",1,43,5.58506590502534,0.693264454617719,Inf,4.30893548156593,7.02648220719099
"W1425-006",1,43,8.32850723236765,0.846580704900609,Inf,6.75188248010905,10.0704178633325
"2014001-005",2,43,7.67131010702198,0.812492857511048,Inf,6.16149630795733,9.34640978479271
"2014005-019",2,43,3.86907495977611,0.577016662194467,Inf,2.82078602274856,5.0826497755099
"2014005-024",2,43,4.81057655456115,0.643403393913476,Inf,3.63217201431303,6.15426697351553
"2014006-046",2,43,4.31894413608955,0.60964017014214,Inf,3.20671429843521,5.59645985245014
"2014007-001",2,43,4.83279825798925,0.64488773222317,Inf,3.65148446811325,6.1793979265715
"2014008-016",2,43,5.67130237262614,0.698596143296583,Inf,4.38472203137938,7.12316859257915
"2014009-010",2,43,4.40029443560249,0.615354882636616,Inf,3.27686396727698,5.68901078263425
"2014009-012",2,43,7.56639105577203,0.806917573612915,Inf,6.06750461235139,9.23056337789892
"2014009-034",2,43,8.05424335917429,0.832524755159486,Inf,6.5051677621768,9.76860483487803
"2014009-041",2,43,5.06425464926857,0.66014988205935,Inf,3.85302759538701,6.44076758185639
"2014009-046",2,43,6.05758791056029,0.72199575655329,Inf,4.72514517007821,7.55531652974861
"2014010-010",2,43,4.64295041799298,0.632094199851405,Inf,3.48671149080069,5.96447522389152
"W1406-001",2,43,3.82201316443963,0.573496631794494,Inf,2.78062336022052,5.02868884736499
"W1411-017",2,43,5.82728609425682,0.708138085631805,Inf,4.52200388969047,7.29785417752943
"W1425-006",2,43,8.62372617119349,0.861454335914695,Inf,7.01794963782794,10.3947885832653
"2014001-005",1,44,7.42311829474577,0.799241402170092,Inf,5.93927687089208,9.07224559730543
"2014005-019",1,44,4.39907047255776,0.615269294725558,Inf,3.27580775345543,5.68761907036634
"2014005-024",1,44,6.21419467112437,0.727119586730477,Inf,4.87077417582738,7.72103058071815
"2014006-046",1,44,3.24776031329487,0.528660384590472,Inf,2.29424793879757,4.36655856649841
"2014007-001",1,44,4.37115485791541,0.613314000340397,Inf,3.25172444538717,5.6558711491499
"2014008-016",1,44,5.77245134931805,0.700799145471679,Inf,4.48061797337516,7.22770014441704
"2014009-010",1,44,3.67667367311111,0.562486786708794,Inf,2.65686276873534,4.86177045619314
"2014009-012",1,44,8.39192197669501,0.84979760149119,Inf,6.80899222297688,10.1401376091194
"2014009-034",1,44,7.43238762262806,0.805085429043751,Inf,5.93820051878188,9.09407740958933
"2014009-041",1,44,5.45377965455533,0.685632363331023,Inf,4.19274411510374,6.88037359263151
"2014009-046",1,44,5.9821532557806,0.71748619574428,Inf,4.65854909207028,7.47104329819716
"2014010-010",1,44,3.46294149447305,0.545892791439827,Inf,2.47565422318408,4.61551464446827
"W1406-001",1,44,3.69316011311959,0.567514380639839,Inf,2.6646037124679,4.88921920599318
"W1411-017",1,44,6.45881653026475,0.745523360504147,Inf,5.08026053339648,8.00265840583927
"W1425-006",1,44,7.56295570839739,0.80673437155102,Inf,6.06442833441996,9.22676896108107
"2014001-005",2,44,7.70197286354088,0.814115033184405,Inf,6.18897965857986,9.38025194720799
"2014005-019",2,44,4.61432909743407,0.630142925739646,Inf,3.4619145972248,5.9320294763496
"2014005-024",2,44,6.46955239473354,0.741930986032898,Inf,5.09710697284575,8.00542299612328
"2014006-046",2,44,3.43307975082203,0.543534015604559,Inf,2.45041559521779,4.58102978513252
"2014007-001",2,44,4.58573757167786,0.628187631354484,Inf,3.43715537804267,5.8996056440193
"2014008-016",2,44,6.01865862954912,0.715609734927888,Inf,4.69780190888094,7.50294052377077
"2014009-010",2,44,3.87368630697095,0.57736041772288,Inf,2.82472362148823,5.08793487115992
"2014009-012",2,44,8.68825294047946,0.864671232505278,Inf,7.07617140565438,10.4656203540108
"2014009-034",2,44,7.71141463688165,0.820030194799312,Inf,6.1879305550938,9.40238985117783
"2014009-041",2,44,5.6931664149191,0.700563290847048,Inf,4.40287744021496,7.14903507811711
"2014009-046",2,44,6.23274647781413,0.732359826758366,Inf,4.87999053299686,7.75078830133765
"2014010-010",2,44,3.65421787403233,0.560766422453914,Inf,2.63777882163641,4.8359428051345
"W1406-001",2,44,3.89060820423433,0.5824673098335,Inf,2.83273881746061,5.1159687163518
"W1411-017",2,44,6.71910171040254,0.760396991518232,Inf,5.31139393242732,8.29209536708401
"W1425-006",2,44,7.84440046582007,0.821608002565106,Inf,6.3167213107357,9.5373654996107
"2014001-005",1,45,6.97640401789732,0.770446001324662,Inf,5.54807019361136,8.56816302286984
"2014005-019",1,45,3.09263527239113,0.522851383384688,Inf,2.15275685284687,4.20229661424873
"2014005-024",1,45,4.76502168377467,0.644629599629074,Inf,3.5853222312196,6.11222382850251
"2014006-046",1,45,3.93611076748194,0.581993907144781,Inf,2.87806660960955,5.15944080406059
"2014007-001",1,45,5.53395539399525,0.690085034823347,Inf,4.26405651882454,6.9691401478722
"2014008-016",1,45,5.40706709901634,0.682127662248657,Inf,4.1527643875036,6.82665568923534
"2014009-010",1,45,4.14660645552731,0.5973531965501,Inf,3.05845864359236,5.4000401461685
"2014009-012",1,45,8.53175524947559,0.852011734143446,Inf,6.94355552203128,10.2833801486846
"2014009-034",1,45,5.87605761316513,0.711095294695153,Inf,4.56497938533986,7.35242171969665
"2014009-041",1,45,4.68202696730697,0.634748579568778,Inf,3.52058555146733,6.00875426185286
"2014009-046",1,45,5.27003942472917,0.673428844633446,Inf,4.03278608245032,6.67257864571427
"2014010-010",1,45,5.21976424082911,0.67020895475071,Inf,3.98882176675461,6.61599259360986
"W1406-001",1,45,4.35582855438714,0.61223784417313,Inf,3.23850736918849,5.63843561829205
"W1411-017",1,45,4.3419885185304,0.6112644202791,Inf,3.22657520910573,5.62268770666132
"W1425-006",1,45,7.34305853757632,0.794919732022001,Inf,5.86768743156609,8.9837155222928
"2014001-005",2,45,7.24681639373485,0.785212210023294,Inf,5.78953644853243,8.86751175226594
"2014005-019",2,45,3.27353693634113,0.537925994940447,Inf,2.30411282106665,4.41274397392895
