"genotype","image","rep","emmean","SE","df","asymp.LCL","asymp.UCL"
"W1425-006","12","2",0.0219274729224915,0.00572966344122643,Inf,0.0106975389341519,0.0331574069108312
"2014001-005","13","2",0.0293048535654434,0.00572966344122645,Inf,0.0180749195771037,0.040534787553783
"2014005-019","13","2",0.03666569462226,0.00572966344122644,Inf,0.0254357606339204,0.0478956286105997
"2014005-024","13","2",0.0267272092494991,0.00572966344122644,Inf,0.0154972752611594,0.0379571432378387
"2014006-046","13","2",0.0297874989209707,0.00572966344122643,Inf,0.0185575649326311,0.0410174329093104
"2014007-001","13","2",0.0316020168065653,0.00572966344122644,Inf,0.0203720828182256,0.0428319507949049
"2014008-016","13","2",0.023938144653842,0.00572966344122644,Inf,0.0127082106655023,0.0351680786421816
"2014009-010","13","2",0.0285165061373285,0.00572966344122644,Inf,0.0172865721489888,0.0397464401256681
"2014009-012","13","2",0.0313257964915582,0.00572966344122643,Inf,0.0200958625032186,0.0425557304798978
"2014009-034","13","2",0.0226239676069534,0.00572966344122642,Inf,0.0113940336186138,0.033853901595293
"2014009-041","13","2",0.0233601384040187,0.00814537985615368,Inf,0.00739548724555942,0.0393247895624779
"2014009-046","13","2",0.0223165641068303,0.00572966344122642,Inf,0.0110866301184907,0.0335464980951699
"2014010-010","13","2",0.0277195352215439,0.00572966344122643,Inf,0.0164896012332043,0.0389494692098835
"W1406-001","13","2",0.032308345334045,0.00572966344122644,Inf,0.0210784113457054,0.0435382793223847
"W1411-017","13","2",0.0327967650473722,0.00572966344122643,Inf,0.0215668310590326,0.0440266990357119
"W1425-006","13","2",0.025201229533961,0.00572966344122643,Inf,0.0139712955456214,0.0364311635223007
"2014001-005","14","2",0.0332243006843568,0.00572966344122647,Inf,0.0219943666960171,0.0444542346726965
"2014005-019","14","2",0.0368378703563555,0.00572966344122644,Inf,0.0256079363680158,0.0480678043446951
"2014005-024","14","2",0.025150089638088,0.00572966344122644,Inf,0.0139201556497483,0.0363800236264277
"2014006-046","14","2",0.0272225199556791,0.00572966344122644,Inf,0.0159925859673395,0.0384524539440188
"2014007-001","14","2",0.0270763424248025,0.00572966344122643,Inf,0.0158464084364629,0.0383062764131421
"2014008-016","14","2",0.0252925246360164,0.00572966344122645,Inf,0.0140625906476767,0.036522458624356
"2014009-010","14","2",0.0274196889913949,0.00572966344122644,Inf,0.0161897550030553,0.0386496229797346
"2014009-012","14","2",0.0268869529033302,0.00572966344122644,Inf,0.0156570189149905,0.0381168868916698
"2014009-034","14","2",0.0314306267865785,0.00572966344122643,Inf,0.0202006927982388,0.0426605607749181
"2014009-041","14","2",0.020468818199927,0.00814537985615368,Inf,0.00450416704146776,0.0364334693583863
"2014009-046","14","2",0.02536828317042,0.00572966344122642,Inf,0.0141383491820804,0.0365982171587596
"2014010-010","14","2",0.018736648112959,0.00572966344122643,Inf,0.00750671412461935,0.0299665821012986
"W1406-001","14","2",0.0338853736354447,0.00572966344122644,Inf,0.0226554396471051,0.0451153076237844
"W1411-017","14","2",0.0273730549335466,0.00572966344122644,Inf,0.016143120945207,0.0386029889218863
"W1425-006","14","2",0.0293517045827298,0.00572966344122643,Inf,0.0181217705943902,0.0405816385710694
"2014001-005","15","2",0.033713282493275,0.00572966344122645,Inf,0.0224833485049353,0.0449432164816146
"2014005-019","15","2",0.031762506748218,0.00572966344122645,Inf,0.0205325727598783,0.0429924407365576
"2014005-024","15","2",0.0156792882315425,0.00572966344122644,Inf,0.00444935424320284,0.0269092222198821
"2014006-046","15","2",0.0265003573224436,0.00572966344122644,Inf,0.0152704233341039,0.0377302913107832
"2014007-001","15","2",0.033265272879118,0.00572966344122643,Inf,0.0220353388907784,0.0444952068674576
"2014008-016","15","2",0.0246741926249287,0.00572966344122644,Inf,0.0134442586365891,0.0359041266132684
"2014009-010","15","2",0.0191662869348467,0.00572966344122644,Inf,0.007936352946507,0.0303962209231863
"2014009-012","15","2",0.025235027994924,0.00572966344122643,Inf,0.0140050940065844,0.0364649619832636
"2014009-034","15","2",0.0173071524502506,0.00572966344122643,Inf,0.00607721846191096,0.0285370864385902
"2014009-041","15","2",0.0289756365714973,0.00814537985615368,Inf,0.0130109854130381,0.0449402877299566
"2014009-046","15","2",0.0276659069571044,0.00572966344122642,Inf,0.0164359729687648,0.038895840945444
"2014010-010","15","2",0.0243122778961479,0.00572966344122643,Inf,0.0130823439078083,0.0355422118844875
"W1406-001","15","2",0.0283019117915566,0.00572966344122644,Inf,0.0170719778032169,0.0395318457798962
"W1411-017","15","2",0.0300795315866183,0.00572966344122643,Inf,0.0188495975982787,0.0413094655749579
"W1425-006","15","2",0.0402806258835839,0.00572966344122642,Inf,0.0290506918952443,0.0515105598719236
"2014001-005","16","2",0.0317349707132448,0.00572966344122646,Inf,0.0205050367249051,0.0429649047015845
"2014005-019","16","2",0.0415829624609449,0.00572966344122644,Inf,0.0303530284726053,0.0528128964492846
"2014005-024","16","2",0.0265120913111152,0.00572966344122645,Inf,0.0152821573227756,0.0377420252994549
"2014006-046","16","2",0.0208335469674687,0.00572966344122645,Inf,0.00960361297912902,0.0320634809558083
"2014007-001","16","2",0.0484057204139085,0.00572966344122644,Inf,0.0371757864255688,0.0596356544022481
"2014008-016","16","2",0.0284789368186443,0.00572966344122645,Inf,0.0172490028303046,0.0397088708069839
"2014009-010","16","2",0.0284489371954959,0.00572966344122645,Inf,0.0172190032071562,0.0396788711838355
"2014009-012","16","2",0.0241938370185953,0.00572966344122644,Inf,0.0129639030302556,0.0354237710069349
"2014009-034","16","2",0.0181832730587981,0.00572966344122643,Inf,0.00695333907045842,0.0294132070471377
"2014009-041","16","2",0.0392105936537295,0.00814537985615368,Inf,0.0232459424952703,0.0551752448121888
"2014009-046","16","2",0.0236686085728905,0.00572966344122643,Inf,0.0124386745845509,0.0348985425612301
"2014010-010","16","2",0.0238744813359996,0.00572966344122643,Inf,0.0126445473476599,0.0351044153243392
"W1406-001","16","2",0.0310804679433442,0.00572966344122644,Inf,0.0198505339550045,0.0423104019316838
"W1411-017","16","2",0.0194979434813556,0.00572966344122644,Inf,0.00826800949301592,0.0307278774696952
"W1425-006","16","2",0.0419344149865713,0.00572966344122643,Inf,0.0307044809982317,0.0531643489749109
"2014001-005","17","2",0.0403612556285755,0.00572966344122644,Inf,0.0291313216402358,0.0515911896169152
"2014005-019","17","2",0.0322636672313968,0.00572966344122644,Inf,0.0210337332430571,0.0434936012197364
"2014005-024","17","2",0.0285415154126711,0.00572966344122644,Inf,0.0173115814243314,0.0397714494010107
"2014006-046","17","2",0.0343331023185616,0.00572966344122644,Inf,0.0231031683302219,0.0455630363069012
"2014007-001","17","2",0.033041185095305,0.00572966344122643,Inf,0.0218112511069654,0.0442711190836447
"2014008-016","17","2",0.0281219476010734,0.00572966344122644,Inf,0.0168920136127337,0.039351881589413
"2014009-010","17","2",0.0198448764613762,0.00572966344122644,Inf,0.0086149424730365,0.0310748104497158
"2014009-012","17","2",0.0212322150350901,0.00572966344122643,Inf,0.0100022810467505,0.0324621490234297
"2014009-034","17","2",0.0233549096222417,0.00572966344122643,Inf,0.0121249756339021,0.0345848436105814
"2014009-041","17","2",0.0282098617783393,0.00814537985615368,Inf,0.01224521061988,0.0441745129367985
"2014009-046","17","2",0.0228013544897973,0.00572966344122642,Inf,0.0115714205014577,0.0340312884781369
"2014010-010","17","2",0.0284428619574339,0.00572966344122643,Inf,0.0172129279690943,0.0396727959457736
"W1406-001","17","2",0.030075020688803,0.00572966344122644,Inf,0.0188450867004634,0.0413049546771427
"W1411-017","17","2",0.0271503996050271,0.00572966344122643,Inf,0.0159204656166875,0.0383803335933667
"W1425-006","17","2",0.0290805814887416,0.00572966344122643,Inf,0.017850647500402,0.0403105154770813
"2014001-005","18","2",0.0431971786610778,0.00572966344122647,Inf,0.0319672446727381,0.0544271126494175
"2014005-019","18","2",0.026403628845912,0.00572966344122645,Inf,0.0151736948575724,0.0376335628342517
"2014005-024","18","2",0.0215533814841852,0.00572966344122645,Inf,0.0103234474958456,0.0327833154725249
"2014006-046","18","2",0.0228580119450142,0.00572966344122644,Inf,0.0116280779566745,0.0340879459333538
"2014007-001","18","2",0.0346910654304067,0.00572966344122644,Inf,0.023461131442067,0.0459209994187463
"2014008-016","18","2",0.0258925422767553,0.00572966344122645,Inf,0.0146626082884156,0.037122476265095
"2014009-010","18","2",0.0279844936447991,0.00572966344122644,Inf,0.0167545596564595,0.0392144276331388
"2014009-012","18","2",0.0233363456957074,0.00572966344122643,Inf,0.0121064117073678,0.0345662796840471
"2014009-034","18","2",0.0196681246165809,0.00572966344122643,Inf,0.00843819062824129,0.0308980586049206
"2014009-041","18","2",0.0181351554595238,0.00814537985615368,Inf,0.00217050430106454,0.0340998066179831
"2014009-046","18","2",0.0295587692834825,0.00572966344122643,Inf,0.0183288352951428,0.0407887032718221
"2014010-010","18","2",0.0220612647825526,0.00572966344122643,Inf,0.010831330794213,0.0332911987708922
"W1406-001","18","2",0.0455826046928462,0.00572966344122644,Inf,0.0343526707045065,0.0568125386811858
"W1411-017","18","2",0.0349824574697169,0.00572966344122644,Inf,0.0237525234813773,0.0462123914580566
"W1425-006","18","2",0.0311285333954484,0.00572966344122643,Inf,0.0198985994071088,0.0423584673837881
"2014001-005","19","2",0.0398458854913786,0.00572966344122645,Inf,0.0286159515030389,0.0510758194797183
"2014005-019","19","2",0.0266219866258049,0.00572966344122644,Inf,0.0153920526374652,0.0378519206141445
"2014005-024","19","2",0.0268167650271951,0.00572966344122644,Inf,0.0155868310388555,0.0380466990155348
"2014006-046","19","2",0.031826932195432,0.00572966344122645,Inf,0.0205969982070924,0.0430568661837717
"2014007-001","19","2",0.030714095269875,0.00572966344122644,Inf,0.0194841612815354,0.0419440292582147
"2014008-016","19","2",0.0307945426186531,0.00572966344122645,Inf,0.0195646086303135,0.0420244766069928
"2014009-010","19","2",0.0169475016466101,0.00572966344122645,Inf,0.00571756765827043,0.0281774356349498
"2014009-012","19","2",0.025947296363861,0.00572966344122644,Inf,0.0147173623755214,0.0371772303522007
"2014009-034","19","2",0.0204903677528887,0.00572966344122644,Inf,0.00926043376454905,0.0317203017412283
"2014009-041","19","2",0.029636521080855,0.00814537985615369,Inf,0.0136718699223957,0.0456011722393142
"2014009-046","19","2",0.0320679562297394,0.00572966344122643,Inf,0.0208380222413998,0.043297890218079
"2014010-010","19","2",0.0386704621072987,0.00572966344122643,Inf,0.0274405281189591,0.0499003960956384
"W1406-001","19","2",0.0270340948906611,0.00572966344122644,Inf,0.0158041609023214,0.0382640288790007
"W1411-017","19","2",0.0341519070515529,0.00572966344122644,Inf,0.0229219730632133,0.0453818410398925
"W1425-006","19","2",0.0309997683180395,0.00572966344122643,Inf,0.0197698343296999,0.0422297023063792
"2014001-005","2","2",0.0321947647629669,0.00572966344122646,Inf,0.0209648307746273,0.0434246987513066
"2014005-019","2","2",0.0290717878270679,0.00572966344122644,Inf,0.0178418538387282,0.0403017218154075
"2014005-024","2","2",0.0213044177415514,0.00572966344122645,Inf,0.0100744837532117,0.0325343517298911
"2014006-046","2","2",0.0378433016478989,0.00572966344122645,Inf,0.0266133676595593,0.0490732356362386
"2014007-001","2","2",0.0384641965690471,0.00572966344122643,Inf,0.0272342625807074,0.0496941305573867
"2014008-016","2","2",0.0218792485291407,0.00572966344122644,Inf,0.0106493145408011,0.0331091825174804
"2014009-010","2","2",0.0211373672286414,0.00572966344122644,Inf,0.00990743324030177,0.0323673012169811
"2014009-012","2","2",0.028848209584622,0.00572966344122643,Inf,0.0176182755962824,0.0400781435729617
"2014009-034","2","2",0.0235519397011572,0.00572966344122643,Inf,0.0123220057128176,0.0347818736894968
"2014009-041","2","2",0.0265624878745221,0.00814537985615368,Inf,0.0105978367160629,0.0425271390329814
"2014009-046","2","2",0.0256798191997698,0.00572966344122643,Inf,0.0144498852114301,0.0369097531881094
"2014010-010","2","2",0.021554068138581,0.00572966344122644,Inf,0.0103241341502414,0.0327840021269207
"W1406-001","2","2",0.0272766852673288,0.00572966344122644,Inf,0.0160467512789891,0.0385066192556684
"W1411-017","2","2",0.0233384711512523,0.00572966344122643,Inf,0.0121085371629126,0.0345684051395919
"W1425-006","2","2",0.0355977171456566,0.00572966344122643,Inf,0.024367783157317,0.0468276511339962
"2014001-005","20","2",0.0324747786883882,0.00572966344122645,Inf,0.0212448447000486,0.0437047126767279
"2014005-019","20","2",0.0251653035750675,0.00572966344122644,Inf,0.0139353695867278,0.0363952375634071
"2014005-024","20","2",0.0231012944996898,0.00572966344122644,Inf,0.0118713605113501,0.0343312284880294
"2014006-046","20","2",0.0288865210900492,0.00572966344122644,Inf,0.0176565871017095,0.0401164550783888
"2014007-001","20","2",0.0329110392411107,0.00572966344122644,Inf,0.021681105252771,0.0441409732294503
"2014008-016","20","2",0.024250630711683,0.00572966344122644,Inf,0.0130206967233433,0.0354805647000226
"2014009-010","20","2",0.0207835447229846,0.00572966344122644,Inf,0.00955361073464495,0.0320134787113242
"2014009-012","20","2",0.0266998406667628,0.00572966344122643,Inf,0.0154699066784231,0.0379297746551024
"2014009-034","20","2",0.0226293551879631,0.00572966344122643,Inf,0.0113994211996234,0.0338592891763027
"2014009-041","20","2",0.0301221121493694,0.00814537985615368,Inf,0.0141574609909101,0.0460867633078286
"2014009-046","20","2",0.0291651987722826,0.00572966344122642,Inf,0.017935264783943,0.0403951327606222
"2014010-010","20","2",0.0319669178715996,0.00572966344122643,Inf,0.02073698388326,0.0431968518599393
"W1406-001","20","2",0.0180210437653855,0.00572966344122644,Inf,0.00679110977704585,0.0292509777537252
"W1411-017","20","2",0.0227568885616498,0.00572966344122643,Inf,0.0115269545733102,0.0339868225499894
"W1425-006","20","2",0.0208016865072972,0.00572966344122644,Inf,0.00957175251895754,0.0320316204956368
"2014001-005","21","2",0.0359648927592211,0.00572966344122644,Inf,0.0247349587708814,0.0471948267475607
"2014005-019","21","2",0.0229593177661969,0.00572966344122644,Inf,0.0117293837778572,0.0341892517545365
"2014005-024","21","2",0.0221333860003978,0.00572966344122644,Inf,0.0109034520120582,0.0333633199887375
"2014006-046","21","2",0.0272540463817131,0.00572966344122644,Inf,0.0160241123933734,0.0384839803700527
"2014007-001","21","2",0.0391355914848888,0.00572966344122643,Inf,0.0279056574965492,0.0503655254732285
"2014008-016","21","2",0.0279054963665167,0.00572966344122644,Inf,0.016675562378177,0.0391354303548563
"2014009-010","21","2",0.0172399263577443,0.00572966344122644,Inf,0.00600999236940468,0.028469860346084
"2014009-012","21","2",0.0248354699604227,0.00572966344122644,Inf,0.0136055359720831,0.0360654039487624
"2014009-034","21","2",0.017882028345587,0.00572966344122643,Inf,0.00665209435724736,0.0291119623339266
"2014009-041","21","2",0.0270128068567133,0.00814537985615368,Inf,0.0110481556982541,0.0429774580151726
"2014009-046","21","2",0.0349839950261852,0.00572966344122643,Inf,0.0237540610378456,0.0462139290145249
"2014010-010","21","2",0.025574726342399,0.00572966344122643,Inf,0.0143447923540593,0.0368046603307386
"W1406-001","21","2",0.0236507090020549,0.00572966344122644,Inf,0.0124207750137152,0.0348806429903945
"W1411-017","21","2",0.0286047673536959,0.00572966344122643,Inf,0.0173748333653562,0.0398347013420355
"W1425-006","21","2",0.0269761817988924,0.00572966344122643,Inf,0.0157462478105528,0.038206115787232
"2014001-005","22","2",0.0330423429688137,0.00572966344122645,Inf,0.0218124089804741,0.0442722769571534
"2014005-019","22","2",0.0305253900847515,0.00572966344122645,Inf,0.0192954560964118,0.0417553240730911
"2014005-024","22","2",0.0307160351216363,0.00572966344122645,Inf,0.0194861011332967,0.041945969109976
"2014006-046","22","2",0.0227133527555768,0.00572966344122645,Inf,0.0114834187672371,0.0339432867439164
"2014007-001","22","2",0.0327916084547865,0.00572966344122644,Inf,0.0215616744664469,0.0440215424431261
"2014008-016","22","2",0.023997002668246,0.00572966344122644,Inf,0.0127670686799064,0.0352269366565856
"2014009-010","22","2",0.0251958307942112,0.00572966344122644,Inf,0.0139658968058715,0.0364257647825508
"2014009-012","22","2",0.0231623481694351,0.00572966344122644,Inf,0.0119324141810955,0.0343922821577747
"2014009-034","22","2",0.0242662054123474,0.00572966344122643,Inf,0.0130362714240078,0.0354961394006871
"2014009-041","22","2",0.0220372481521348,0.00814537985615368,Inf,0.00607259699367556,0.0380018993105941
"2014009-046","22","2",0.0221619138078061,0.00572966344122643,Inf,0.0109319798194665,0.0333918477961457
"2014010-010","22","2",0.0238745907957852,0.00572966344122643,Inf,0.0126446568074455,0.0351045247841248
"W1406-001","22","2",0.0310300213034945,0.00572966344122644,Inf,0.0198000873151549,0.0422599552918342
"W1411-017","22","2",0.0290080248083581,0.00572966344122643,Inf,0.0177780908200185,0.0402379587966978
"W1425-006","22","2",0.0452121463067191,0.00572966344122643,Inf,0.0339822123183794,0.0564420802950587
"2014001-005","23","2",0.0474365002833585,0.00572966344122646,Inf,0.0362065662950189,0.0586664342716982
"2014005-019","23","2",0.0386681637213417,0.00572966344122644,Inf,0.027438229733002,0.0498980977096813
"2014005-024","23","2",0.0234579959058624,0.00572966344122645,Inf,0.0122280619175227,0.0346879298942021
"2014006-046","23","2",0.0325908583452834,0.00572966344122644,Inf,0.0213609243569438,0.0438207923336231
"2014007-001","23","2",0.0275843543332459,0.00572966344122643,Inf,0.0163544203449063,0.0388142883215856
"2014008-016","23","2",0.0274195621501344,0.00572966344122644,Inf,0.0161896281617947,0.038649496138474
"2014009-010","23","2",0.0202527088066648,0.00572966344122644,Inf,0.00902277481832515,0.0314826427950044
"2014009-012","23","2",0.0262986273377462,0.00572966344122643,Inf,0.0150686933494065,0.0375285613260858
"2014009-034","23","2",0.0222652449978686,0.00572966344122643,Inf,0.011035311009529,0.0334951789862082
"2014009-041","23","2",0.0221374015810721,0.00814537985615368,Inf,0.00617275042261284,0.0381020527395313
"2014009-046","23","2",0.0343432324400755,0.00572966344122643,Inf,0.0231132984517359,0.0455731664284151
"2014010-010","23","2",0.0215163767665779,0.00572966344122643,Inf,0.0102864427782383,0.0327463107549175
"W1406-001","23","2",0.0162039182844029,0.00572966344122644,Inf,0.0049739842960633,0.0274338522727426
"W1411-017","23","2",0.0264406452779511,0.00572966344122643,Inf,0.0152107112896115,0.0376705792662907
"W1425-006","23","2",0.0325062534292781,0.00572966344122642,Inf,0.0212763194409385,0.0437361874176177
"2014001-005","24","2",0.0408778108908737,0.00572966344122646,Inf,0.029647876902534,0.0521077448792134
"2014005-019","24","2",0.0309366050949271,0.00572966344122645,Inf,0.0197066711065875,0.0421665390832668
"2014005-024","24","2",0.0214041365358025,0.00572966344122645,Inf,0.0101742025474628,0.0326340705241421
"2014006-046","24","2",0.0306173128321522,0.00572966344122645,Inf,0.0193873788438125,0.0418472468204918
"2014007-001","24","2",0.0320587799996002,0.00572966344122644,Inf,0.0208288460112605,0.0432887139879398
"2014008-016","24","2",0.0240213757616782,0.00572966344122645,Inf,0.0127914417733385,0.0352513097500178
"2014009-010","24","2",0.0240927828065542,0.00572966344122644,Inf,0.0128628488182146,0.0353227167948939
"2014009-012","24","2",0.0283385666053301,0.00572966344122644,Inf,0.0171086326169904,0.0395685005936697
"2014009-034","24","2",0.0161584960490485,0.00572966344122643,Inf,0.00492856206070888,0.0273884300373881
"2014009-041","24","2",0.0197553894460216,0.00814537985615368,Inf,0.00379073828756238,0.0357200406044809
"2014009-046","24","2",0.0209700037328955,0.00572966344122643,Inf,0.0097400697445559,0.0321999377212352
"2014010-010","24","2",0.0304865174731106,0.00572966344122643,Inf,0.0192565834847709,0.0417164514614502
"W1406-001","24","2",0.0450434689178015,0.00572966344122644,Inf,0.0338135349294618,0.0562734029061411
"W1411-017","24","2",0.0292580066528061,0.00572966344122643,Inf,0.0180280726644665,0.0404879406411457
"W1425-006","24","2",0.0219815520661772,0.00572966344122643,Inf,0.0107516180778376,0.0332114860545169
"2014001-005","25","2",0.0302403544128383,0.00572966344122646,Inf,0.0190104204244986,0.041470288401178
"2014005-019","25","2",0.0389312797033504,0.00572966344122644,Inf,0.0277013457150108,0.0501612136916901
"2014005-024","25","2",0.0256754539848764,0.00572966344122645,Inf,0.0144455199965368,0.0369053879732161
"2014006-046","25","2",0.0318443125535689,0.00572966344122645,Inf,0.0206143785652292,0.0430742465419085
"2014007-001","25","2",0.0441075100748132,0.00572966344122643,Inf,0.0328775760864736,0.0553374440631528
"2014008-016","25","2",0.0288616686264664,0.00572966344122645,Inf,0.0176317346381267,0.0400916026148061
"2014009-010","25","2",0.0182391360824917,0.00572966344122644,Inf,0.00700920209415206,0.0294690700708314
"2014009-012","25","2",0.024883579401246,0.00572966344122643,Inf,0.0136536454129064,0.0361135133895856
"2014009-034","25","2",0.0204409553043326,0.00572966344122644,Inf,0.00921102131599295,0.0316708892926722
"2014009-041","25","2",0.0218841528234293,0.00814537985615368,Inf,0.0059195016649701,0.0378488039818886
"2014009-046","25","2",0.0186574100149496,0.00572966344122643,Inf,0.00742747602660999,0.0298873440032893
"2014010-010","25","2",0.0300000785455247,0.00572966344122643,Inf,0.0187701445571851,0.0412300125338643
"W1406-001","25","2",0.0194301051603901,0.00572966344122644,Inf,0.00820017117205044,0.0306600391487297
"W1411-017","25","2",0.0268475574968622,0.00572966344122643,Inf,0.0156176235085226,0.0380774914852018
"W1425-006","25","2",0.0252337508431621,0.00572966344122642,Inf,0.0140038168548225,0.0364636848315018
"2014001-005","26","2",0.038418842989915,0.00572966344122645,Inf,0.0271889090015754,0.0496487769782547
"2014005-019","26","2",0.0304067223276493,0.00572966344122645,Inf,0.0191767883393096,0.041636656315989
"2014005-024","26","2",0.0248520348425312,0.00572966344122644,Inf,0.0136221008541916,0.0360819688308709
"2014006-046","26","2",0.0363370366202328,0.00572966344122645,Inf,0.0251071026318932,0.0475669706085725
"2014007-001","26","2",0.0311929902675638,0.00572966344122643,Inf,0.0199630562792241,0.0424229242559034
"2014008-016","26","2",0.0227413308666243,0.00572966344122644,Inf,0.0115113968782847,0.033971264854964
"2014009-010","26","2",0.0230291902627755,0.00572966344122644,Inf,0.0117992562744359,0.0342591242511152
"2014009-012","26","2",0.0211730060924064,0.00572966344122644,Inf,0.00994307210406679,0.0324029400807461
"2014009-034","26","2",0.0238449088127457,0.00572966344122643,Inf,0.0126149748244061,0.0350748428010854
"2014009-041","26","2",0.0188006251936638,0.00814537985615368,Inf,0.00283597403520452,0.034765276352123
"2014009-046","26","2",0.0271013692667464,0.00572966344122642,Inf,0.0158714352784068,0.038331303255086
"2014010-010","26","2",0.0156229235594445,0.00572966344122643,Inf,0.00439298957110489,0.0268528575477841
"W1406-001","26","2",0.0386577961381391,0.00572966344122644,Inf,0.0274278621497995,0.0498877301264788
"W1411-017","26","2",0.0190835802357838,0.00572966344122643,Inf,0.0078536462474442,0.0303135142241235
"W1425-006","26","2",0.030778859577549,0.00572966344122643,Inf,0.0195489255892094,0.0420087935658887
"2014001-005","27","2",0.0329108606480625,0.00572966344122645,Inf,0.0216809266597228,0.0441407946364022
"2014005-019","27","2",0.0400452780953107,0.00572966344122645,Inf,0.028815344106971,0.0512752120836504
"2014005-024","27","2",0.0283050410046593,0.00572966344122644,Inf,0.0170751070163197,0.039534974992999
"2014006-046","27","2",0.0344852553101258,0.00572966344122644,Inf,0.0232553213217862,0.0457151892984655
"2014007-001","27","2",0.0309398501767816,0.00572966344122643,Inf,0.0197099161884419,0.0421697841651212
"2014008-016","27","2",0.0320964759814767,0.00572966344122644,Inf,0.0208665419931371,0.0433264099698164
"2014009-010","27","2",0.0204815333995869,0.00572966344122644,Inf,0.00925159941124723,0.0317114673879265
"2014009-012","27","2",0.0248291471580872,0.00572966344122643,Inf,0.0135992131697475,0.0360590811464268
"2014009-034","27","2",0.0237935280535718,0.00572966344122643,Inf,0.0125635940652322,0.0350234620419114
"2014009-041","27","2",0.0186399545323205,0.00814537985615367,Inf,0.00267530337386127,0.0346046056907797
"2014009-046","27","2",0.0236519170795422,0.00572966344122642,Inf,0.0124219830912026,0.0348818510678818
"2014010-010","27","2",0.0185178047598733,0.00572966344122643,Inf,0.00728787077153365,0.0297477387482129
"W1406-001","27","2",0.0320059823484738,0.00572966344122643,Inf,0.0207760483601341,0.0432359163368134
"W1411-017","27","2",0.0200769667828872,0.00572966344122643,Inf,0.0088470327945476,0.0313069007712269
"W1425-006","27","2",0.0411408703148115,0.00572966344122643,Inf,0.0299109363264718,0.0523708043031511
"2014001-005","28","2",0.0340110697163022,0.00572966344122647,Inf,0.0227811357279625,0.0452410037046419
"2014005-019","28","2",0.0318980594860559,0.00572966344122646,Inf,0.0206681254977162,0.0431279934743956
"2014005-024","28","2",0.0304905355689495,0.00572966344122646,Inf,0.0192606015806098,0.0417204695572892
"2014006-046","28","2",0.0347121634594047,0.00572966344122645,Inf,0.0234822294710651,0.0459420974477444
"2014007-001","28","2",0.0286816069987742,0.00572966344122644,Inf,0.0174516730104345,0.0399115409871138
"2014008-016","28","2",0.0287177832745911,0.00572966344122645,Inf,0.0174878492862515,0.0399477172629308
"2014009-010","28","2",0.0191291701180577,0.00572966344122644,Inf,0.00789923612971804,0.0303591041063973
"2014009-012","28","2",0.0206647330022762,0.00572966344122644,Inf,0.00943479901393656,0.0318946669906159
"2014009-034","28","2",0.0222629446607223,0.00572966344122643,Inf,0.0110330106723826,0.0334928786490619
"2014009-041","28","2",0.0258983532078063,0.00814537985615368,Inf,0.00993370204934706,0.0418630043662656
"2014009-046","28","2",0.0182203954956196,0.00572966344122643,Inf,0.00699046150727999,0.0294503294839592
"2014010-010","28","2",0.0244100899800184,0.00572966344122644,Inf,0.0131801559916788,0.0356400239683581
"W1406-001","28","2",0.0439180867021348,0.00572966344122644,Inf,0.0326881527137951,0.0551480206904744
"W1411-017","28","2",0.0265003697708878,0.00572966344122644,Inf,0.0152704357825482,0.0377303037592275
"W1425-006","28","2",0.0293222914511001,0.00572966344122643,Inf,0.0180923574627605,0.0405522254394397
"2014001-005","29","2",0.0361821111311379,0.00572966344122647,Inf,0.0249521771427982,0.0474120451194776
"2014005-019","29","2",0.0271628729562761,0.00572966344122645,Inf,0.0159329389679364,0.0383928069446158
"2014005-024","29","2",0.0196053155585302,0.00572966344122646,Inf,0.00837538157019051,0.0308352495468699
"2014006-046","29","2",0.0318948998908634,0.00572966344122645,Inf,0.0206649659025237,0.0431248338792031
"2014007-001","29","2",0.0344851001194591,0.00572966344122644,Inf,0.0232551661311195,0.0457150341077988
"2014008-016","29","2",0.025470156203241,0.00572966344122645,Inf,0.0142402222149013,0.0367000901915806
"2014009-010","29","2",0.018172518765173,0.00572966344122644,Inf,0.0069425847768333,0.0294024527535126
"2014009-012","29","2",0.0256485169589199,0.00572966344122644,Inf,0.0144185829705802,0.0368784509472595
"2014009-034","29","2",0.0162115762826319,0.00572966344122644,Inf,0.00498164229429222,0.0274415102709715
"2014009-041","29","2",0.0287151555916862,0.00814537985615368,Inf,0.012750504433227,0.0446798067501455
"2014009-046","29","2",0.0259415760953877,0.00572966344122643,Inf,0.014711642107048,0.0371715100837273
"2014010-010","29","2",0.0261561341230828,0.00572966344122643,Inf,0.0149262001347431,0.0373860681114224
"W1406-001","29","2",0.0196361581084921,0.00572966344122644,Inf,0.00840622412015243,0.0308660920968317
"W1411-017","29","2",0.0161419701680371,0.00572966344122643,Inf,0.00491203617969749,0.0273719041563768
"W1425-006","29","2",0.031176133564708,0.00572966344122642,Inf,0.0199461995763683,0.0424060675530476
"2014001-005","3","2",0.0290708952763174,0.00572966344122647,Inf,0.0178409612879777,0.0403008292646571
"2014005-019","3","2",0.0288612206283473,0.00572966344122645,Inf,0.0176312866400077,0.040091154616687
"2014005-024","3","2",0.0234152560937894,0.00572966344122645,Inf,0.0121853221054497,0.0346451900821291
"2014006-046","3","2",0.0327051401679004,0.00572966344122645,Inf,0.0214752061795607,0.04393507415624
